token_type,token_address,receiver,amount,id
erc20,0x580A84C73811E1839F75d86d75d88cCa0c241fF4,0x5e5FFEf1103717f17a9A155D0c7646EC5e16551E,254.9038288,
erc20,0x580A84C73811E1839F75d86d75d88cCa0c241fF4,0x8c0ad528b58b83b50206C81AD35631C02478039b,107.7119638,
erc20,0x580A84C73811E1839F75d86d75d88cCa0c241fF4,0x0883090dA1AfEcbD88Cd18e5Df1A671A13cA8f77,41.77658902,
erc20,0x580A84C73811E1839F75d86d75d88cCa0c241fF4,0x8565faab405b06936014C8b6bD5Ab60376Cc051B,41.75306322,
erc20,0x580A84C73811E1839F75d86d75d88cCa0c241fF4,0xbA018D9d99714616BaBfA208d2fAA921fa0c2D28,40.96749684,
erc20,0x580A84C73811E1839F75d86d75d88cCa0c241fF4,0xefb3141fF2CC4BAcC32274560F67Ce44A02b47a2,40.95975502,
erc20,0x580A84C73811E1839F75d86d75d88cCa0c241fF4,0x59bdFB381CA2080D0D042903e776D3DCb548050A,29.1936583,
erc20,0x580A84C73811E1839F75d86d75d88cCa0c241fF4,0xe5Ae5AAc9A19Ec43aBdd161e95640A1cc12aE348,20.87653161,
erc20,0x580A84C73811E1839F75d86d75d88cCa0c241fF4,0xc5Df8672232f1C2b75310e4f2B80863721705a12,17.33587473,
erc20,0x580A84C73811E1839F75d86d75d88cCa0c241fF4,0xF1E34bdc4D2316f27a5A61E2d5679292Faf67A4f,12.90303263,
erc20,0x580A84C73811E1839F75d86d75d88cCa0c241fF4,0xe7d51F5419dd26320a8d75507f214c8deF731bF8,5.697831772,
erc20,0x580A84C73811E1839F75d86d75d88cCa0c241fF4,0xb74125Df13CB9194D93d8b62e0DB30352f2B8001,4.853376069,
erc20,0x580A84C73811E1839F75d86d75d88cCa0c241fF4,0xbed58fA67Bd966A40460b42f065DccCb0fD4fE4f,4.25798684,
erc20,0x580A84C73811E1839F75d86d75d88cCa0c241fF4,0xd0548DbBc3683a6C0B6A98445372C403585Dea20,4.175306322,
erc20,0x580A84C73811E1839F75d86d75d88cCa0c241fF4,0xc0AFEF712a1341cA78dA145B2AFAd346E8C3574F,4.175306322,
erc20,0x580A84C73811E1839F75d86d75d88cCa0c241fF4,0x56f820BC0bB5326C74b804CEbAA37C3EE7524f8E,3.958190393,
erc20,0x580A84C73811E1839F75d86d75d88cCa0c241fF4,0xF3080047c88F0561B310dfa4e79592F277E13B26,3.789257499,
erc20,0x580A84C73811E1839F75d86d75d88cCa0c241fF4,0xd281F988242C900d67fF2aafABe683B8004Ee778,3.371634216,
