token_type,token_address,receiver,amount,id
erc20,0x580A84C73811E1839F75d86d75d88cCa0c241fF4,0x8c0ad528b58b83b50206C81AD35631C02478039b,1015.652855,
erc20,0x580A84C73811E1839F75d86d75d88cCa0c241fF4,0xF24b73A328dF29cdde804aCF605B8722aD5030DA,649.2526275,
erc20,0x580A84C73811E1839F75d86d75d88cCa0c241fF4,0x329c54289Ff5D6B7b7daE13592C6B1EDA1543eD4,433.225,
erc20,0x580A84C73811E1839F75d86d75d88cCa0c241fF4,0x8565faab405b06936014C8b6bD5Ab60376Cc051B,186.9101355,
erc20,0x580A84C73811E1839F75d86d75d88cCa0c241fF4,0x00dEcFEec5d6D9D77275CFdc1e447cF284Ae13e2,167.086707,
erc20,0x580A84C73811E1839F75d86d75d88cCa0c241fF4,0x54008ab19ae9D2AB8b3751B3Be11Bb562aF1a578,156.7000305,
erc20,0x580A84C73811E1839F75d86d75d88cCa0c241fF4,0xd281F988242C900d67fF2aafABe683B8004Ee778,137.3477754,
erc20,0x580A84C73811E1839F75d86d75d88cCa0c241fF4,0x0883090dA1AfEcbD88Cd18e5Df1A671A13cA8f77,133.1321319,
erc20,0x580A84C73811E1839F75d86d75d88cCa0c241fF4,0xF981a33484E26Cab32963AA37618c4440Abf67cf,103.871936,
erc20,0x580A84C73811E1839F75d86d75d88cCa0c241fF4,0xbA018D9d99714616BaBfA208d2fAA921fa0c2D28,101.8852776,
erc20,0x580A84C73811E1839F75d86d75d88cCa0c241fF4,0x9824697F7c12CAbAda9b57842060931c48dEA969,87.33994476,
erc20,0x580A84C73811E1839F75d86d75d88cCa0c241fF4,0x59bdFB381CA2080D0D042903e776D3DCb548050A,74.3647725,
erc20,0x580A84C73811E1839F75d86d75d88cCa0c241fF4,0xF17fAf9978B2F0087E6c78553Ede42D15abF76c5,55.630479,
erc20,0x580A84C73811E1839F75d86d75d88cCa0c241fF4,0x4a39beD3F97ac8e4774b7407dE7090E7A1050A69,52.35930441,
erc20,0x580A84C73811E1839F75d86d75d88cCa0c241fF4,0xF036e411717bf8E123c245Ff5A7604DABE0Ab1ca,48.43059771,
erc20,0x580A84C73811E1839F75d86d75d88cCa0c241fF4,0xc5Df8672232f1C2b75310e4f2B80863721705a12,43.11394509,
erc20,0x580A84C73811E1839F75d86d75d88cCa0c241fF4,0x99655CA16C742b46A4a05AFAf0f7798C336Fd279,40.92877327,
erc20,0x580A84C73811E1839F75d86d75d88cCa0c241fF4,0x947ebecd725e07baC225363F328De957AA5819b3,38.04155732,
erc20,0x580A84C73811E1839F75d86d75d88cCa0c241fF4,0x15464A146107F673CfBe094540cFc3CE2fec9Fa1,31.95936222,
erc20,0x580A84C73811E1839F75d86d75d88cCa0c241fF4,0x67fC284F546B2C5eCEb2DBE438d063A73192e6D4,31.68517228,
erc20,0x580A84C73811E1839F75d86d75d88cCa0c241fF4,0xd0548DbBc3683a6C0B6A98445372C403585Dea20,31.15385381,
erc20,0x580A84C73811E1839F75d86d75d88cCa0c241fF4,0x2143bC6e4994Abb9C23C37F565C846FE36DEfCeA,30.91789634,
erc20,0x580A84C73811E1839F75d86d75d88cCa0c241fF4,0xf2B9ec5724dC97362A53907c0b4cc0AA72369e63,28.50139796,
erc20,0x580A84C73811E1839F75d86d75d88cCa0c241fF4,0xF1E34bdc4D2316f27a5A61E2d5679292Faf67A4f,25.96111335,
erc20,0x580A84C73811E1839F75d86d75d88cCa0c241fF4,0xCdD402E52AC33A54f60415C38CaD2Db6DEBe01a5,21.55828779,
erc20,0x580A84C73811E1839F75d86d75d88cCa0c241fF4,0x9fBD237a72292a475D6470b7bE99a9c237D28fdA,21.18314869,
erc20,0x580A84C73811E1839F75d86d75d88cCa0c241fF4,0xaB9786A5e330B50e44579132b8A3Cf7C1c3A9517,19.90445644,
erc20,0x580A84C73811E1839F75d86d75d88cCa0c241fF4,0x329c54289Ff5D6B7b7daE13592C6B1EDA1543eD4,18.50406469,
