token_type,token_address,receiver,amount,id
erc20,0x580a84c73811e1839f75d86d75d88cca0c241ff4,0xBA12222222228d8Ba445958a75a0704d566BF2C8,0.023937475,
erc20,0x580a84c73811e1839f75d86d75d88cca0c241ff4,0x0C84cd406B8a4E07dF9a1B15ef348023a1DCD075,3.14E-09,
erc20,0x580a84c73811e1839f75d86d75d88cca0c241ff4,0x8565faab405b06936014C8b6bD5Ab60376Cc051B,21.48766501,
erc20,0x580a84c73811e1839f75d86d75d88cca0c241ff4,0x59bdFB381CA2080D0D042903e776D3DCb548050A,14.92950073,
erc20,0x580a84c73811e1839f75d86d75d88cca0c241ff4,0x4a39beD3F97ac8e4774b7407dE7090E7A1050A69,7.860123399,
erc20,0x580a84c73811e1839f75d86d75d88cca0c241ff4,0xe5Ae5AAc9A19Ec43aBdd161e95640A1cc12aE348,5.371916254,
erc20,0x580a84c73811e1839f75d86d75d88cca0c241ff4,0xe7d51F5419dd26320a8d75507f214c8deF731bF8,2.932314206,
erc20,0x580a84c73811e1839f75d86d75d88cca0c241ff4,0xb74125Df13CB9194D93d8b62e0DB30352f2B8001,2.48614433,
erc20,0x580a84c73811e1839f75d86d75d88cca0c241ff4,0xbed58fA67Bd966A40460b42f065DccCb0fD4fE4f,2.155212801,
erc20,0x580a84c73811e1839f75d86d75d88cca0c241ff4,0xF3080047c88F0561B310dfa4e79592F277E13B26,1.869340906,
erc20,0x580a84c73811e1839f75d86d75d88cca0c241ff4,0x329c54289Ff5D6B7b7daE13592C6B1EDA1543eD4,1.396698226,
erc20,0x580a84c73811e1839f75d86d75d88cca0c241ff4,0xb7b1Cc940Cc88640089028d4910De22E39e6D117,1.306450033,
erc20,0x580a84c73811e1839f75d86d75d88cca0c241ff4,0x636bFC1dAde24c7E60E5807795E4534D42cb5803,1.177975284,
erc20,0x580a84c73811e1839f75d86d75d88cca0c241ff4,0xe0f1F6d9b57DB098a1c786a835A55A1Ff64d39EE,1.074383251,
erc20,0x580a84c73811e1839f75d86d75d88cca0c241ff4,0xd281F988242C900d67fF2aafABe683B8004Ee778,1.074383251,
erc20,0x580a84c73811e1839f75d86d75d88cca0c241ff4,0x88d5EB1993dD04bf2175f940e64fD49A90D13F8b,1.053819555,
erc20,0x580a84c73811e1839f75d86d75d88cca0c241ff4,0x86c7e05B935eC835610531Ae5c716e081FABc828,1.017526889,
erc20,0x580a84c73811e1839f75d86d75d88cca0c241ff4,0xc8728Ae130381EB77Fc9a8b715564B00e83E19Df,0.64462995,
erc20,0x580a84c73811e1839f75d86d75d88cca0c241ff4,0xB27f6Df486ef5dEE2e3A4DC4f257DD63E5A5e371,0.636615051,
