token_type,token_address,receiver,amount,id
erc20,0x580A84C73811E1839F75d86d75d88cCa0c241fF4,0x329c54289Ff5D6B7b7daE13592C6B1EDA1543eD4,183.37,
erc20,0x580A84C73811E1839F75d86d75d88cCa0c241fF4,0x8c0ad528b58b83b50206C81AD35631C02478039b,359.0721932,
erc20,0x580A84C73811E1839F75d86d75d88cCa0c241fF4,0xF24b73A328dF29cdde804aCF605B8722aD5030DA,229.6961077,
erc20,0x580A84C73811E1839F75d86d75d88cCa0c241fF4,0xF981a33484E26Cab32963AA37618c4440Abf67cf,85.14136773,
erc20,0x580A84C73811E1839F75d86d75d88cCa0c241fF4,0x3A542300159d084382e228EC8F54A402451E5A67,74.70887178,
erc20,0x580A84C73811E1839F75d86d75d88cCa0c241fF4,0xF60De76791c2F09995df52Aa1c6e2E7DcF1E75d7,66.64839269,
erc20,0x580A84C73811E1839F75d86d75d88cCa0c241fF4,0x8565faab405b06936014C8b6bD5Ab60376Cc051B,66.07989335,
erc20,0x580A84C73811E1839F75d86d75d88cCa0c241fF4,0x00dEcFEec5d6D9D77275CFdc1e447cF284Ae13e2,59.07155193,
erc20,0x580A84C73811E1839F75d86d75d88cCa0c241fF4,0x54008ab19ae9D2AB8b3751B3Be11Bb562aF1a578,55.39946388,
erc20,0x580A84C73811E1839F75d86d75d88cCa0c241fF4,0xd281F988242C900d67fF2aafABe683B8004Ee778,55.01585617,
erc20,0x580A84C73811E1839F75d86d75d88cCa0c241fF4,0x0883090dA1AfEcbD88Cd18e5Df1A671A13cA8f77,47.66498537,
erc20,0x580A84C73811E1839F75d86d75d88cCa0c241fF4,0xF036e411717bf8E123c245Ff5A7604DABE0Ab1ca,40.41586983,
erc20,0x580A84C73811E1839F75d86d75d88cCa0c241fF4,0x6523a02072D736535148aa67DB26F80C2E456547,32.96570298,
erc20,0x580A84C73811E1839F75d86d75d88cCa0c241fF4,0x59bdFB381CA2080D0D042903e776D3DCb548050A,27.00040705,
erc20,0x580A84C73811E1839F75d86d75d88cCa0c241fF4,0x92491F20E2E262581451C9EadD583552BBa54cee,24.14535918,
erc20,0x580A84C73811E1839F75d86d75d88cCa0c241fF4,0x67fC284F546B2C5eCEb2DBE438d063A73192e6D4,17.62128172,
erc20,0x580A84C73811E1839F75d86d75d88cCa0c241fF4,0x4a39beD3F97ac8e4774b7407dE7090E7A1050A69,16.28286716,
erc20,0x580A84C73811E1839F75d86d75d88cCa0c241fF4,0x99655CA16C742b46A4a05AFAf0f7798C336Fd279,15.36801243,
erc20,0x580A84C73811E1839F75d86d75d88cCa0c241fF4,0xc5Df8672232f1C2b75310e4f2B80863721705a12,15.24243126,
