token_type,token_address,receiver,amount,id
erc20,0x6e14790535C04b1A58592FBEe6109D9bc57a51aD,0x329c54289Ff5D6B7b7daE13592C6B1EDA1543eD4,844.7252905,
erc20,0x6e14790535C04b1A58592FBEe6109D9bc57a51aD,0xd281F988242C900d67fF2aafABe683B8004Ee778,643.9005987,
erc20,0x6e14790535C04b1A58592FBEe6109D9bc57a51aD,0x60eD33735C9C29ec2c26B8eC734e36D5B6fa1EAB,411.7543934,
erc20,0x6e14790535C04b1A58592FBEe6109D9bc57a51aD,0x6994ba66FD6789044c4aD43786CC16840d099C8a,370.5397874,
erc20,0x6e14790535C04b1A58592FBEe6109D9bc57a51aD,0x7BFEe91193d9Df2Ac0bFe90191D40F23c773C060,314.0838006,
erc20,0x6e14790535C04b1A58592FBEe6109D9bc57a51aD,0xC561C9b7035732B4EbDbAe6aC43D6a293aB53896,228.1291186,
erc20,0x6e14790535C04b1A58592FBEe6109D9bc57a51aD,0x156E6C5a2Fac34bB2Fcf2Ac1bbAA0E75BDE3aC4F,218.485115,
erc20,0x6e14790535C04b1A58592FBEe6109D9bc57a51aD,0x9289e0156d908EDBfa616bc08f99b0AD77a55e05,189.870601,
erc20,0x6e14790535C04b1A58592FBEe6109D9bc57a51aD,0x60c4ae0EE854a20eA7796a9678090767679B30FC,182.2810434,
erc20,0x6e14790535C04b1A58592FBEe6109D9bc57a51aD,0x4a39beD3F97ac8e4774b7407dE7090E7A1050A69,170.1890137,
erc20,0x6e14790535C04b1A58592FBEe6109D9bc57a51aD,0xF17fAf9978B2F0087E6c78553Ede42D15abF76c5,165.6425979,
erc20,0x6e14790535C04b1A58592FBEe6109D9bc57a51aD,0x6021DB23296793f8D1e9CdF710b29356DAD1f4A5,139.2384407,
erc20,0x6e14790535C04b1A58592FBEe6109D9bc57a51aD,0x2848b9f2D4FaEBaA4838c41071684c70688B455d,134.2693739,
erc20,0x6e14790535C04b1A58592FBEe6109D9bc57a51aD,0xC76b85Cd226518DAF2027081dEfF2Eac4Cc91a00,122.1303049,
erc20,0x6e14790535C04b1A58592FBEe6109D9bc57a51aD,0x795f50722Cf5ad82F78Dda8dC8F7B235332977C3,115.978483,
erc20,0x6e14790535C04b1A58592FBEe6109D9bc57a51aD,0xc0AFEF712a1341cA78dA145B2AFAd346E8C3574F,97.23559278,
