Wallet,vGHST VLT,Gotchi VLT,Total
0xdE312Cc0910EB6b6a30e9Ee0c9C4A08c40CD2265,0.599079794,1.877863454,2.476943248
0xc78652Eae0b73256F0598ddDA47B6814B23a8D8F,0.591976573,1.877863454,2.469840027
0xAE35f25d082B33db3d3A8d37f41E12fF2f979071,0.588710538,1.877863454,2.466573992
0xbA5589313Ee771863f923AaEde36027901364AA7,5.56E-01,1.877863454,2.434156441
0xdd3Fb1acB6d176852e70aA736E9Ef11Ec6D2B251,2.36494902,0,2.36494902
0x84820DE436C3ACc9412e43FFE571737113718269,0.483454545,1.877863454,2.361317998
0xb86737F3b14dE6eB7970e2D440B0ad91cb008133,0.45146441,1.877863454,2.329327863
0xedfb6Cd3069fe177C1cBe63C066Cae12D754d124,0.427943781,1.877863454,2.305807235
0xBfBD59C39f83068Ebe8EF181B927B85400222292,0.376990229,1.877863454,2.254853683
0x73719C0C85a430aB716bafC6A2A6768e40F7D334,0.37271906,1.877863454,2.250582514
0xcBeF46a7Cbe1f46a94ab77501EAa32596Ab3c538,0.344151584,1.877863454,2.222015038
0xe73B5632eE888fDC43C1E95885d746FfCeF07b16,0.343492333,1.877863454,2.221355787
0xa23B4bc39070Fdb30779F3e587B720fefEF328EC,0.342058139,1.877863454,2.219921593
0xB698be40b6fF59CecDC5472BCc6ba5dC8C087786,2.22E+00,0,2.219359349
0x585E184Dc84968F83e5702659e7e4546545979C0,0.326713459,1.877863454,2.204576913
0x00987cbCE7014389197f9D5468Dab5A8facFfeE0,0.325669294,1.877863454,2.203532747
0xA9bEA5C0C25E4D02d56CBFE9A7564c3CcF599617,0.299302058,1.877863454,2.177165512
0x546c1528319f9Fc621F5752D98690f28293a5c1D,0.292584429,1.877863454,2.170447883
0x13cb2A37ce9B30F1bA27f527347dc636E33272d7,2.17E+00,0,2.168169417
0xBb46A8ee4315a37C56AEcE45783045722dFD72a7,2.150574823,0,2.150574823
0x0604E36672dcC192c4880Dfc7FE8B39Ac8E3542a,2.146293848,0,2.146293848
0xa865fF51D15dcAc4973F73E13A8656ac3E748720,0.266064417,1.877863454,2.143927871
0xFaca00C761491e853f9336F378D903D87b77B68d,2.139699554,0,2.139699554
0x2b95890732184B1017cF61cd92B0e42CB8b3CA17,2.129791141,0,2.129791141
0x43FF4C088df0A425d1a519D3030A1a3DFff05CfD,2.126740706,0,2.126740706
0x49a5492FDFe5AcC966dD5f41310dfDfe8dAA349C,0.243653281,1.877863454,2.121516734
0x3BaC1185Ce631D2AfF051C4894BeAf4071be1993,0.214629573,1.877863454,2.092493027
0x7Ac90F34185a32Bcd8fD74c20d54fb540d76eA07,0.211529083,1.877863454,2.089392536
0x9E3e4F6535C7d20853a271f4F45A81fDED8C7DAA,0.209758328,1.877863454,2.087621782
0x60A6d0d70046BaD24C50D93Db91218987C265D86,0.202346827,1.877863454,2.080210281
0xDD8A1300d7802A1D00f4dA440Bc0306D8ee77701,0.1903938,1.877863454,2.068257254
0xAb7559304eAd66D8CA0BC1e0365b6d1aE89c9077,0.180481916,1.877863454,2.05834537
0xAF51e6E946263e1d7B474073ee64EA0c5Bc01dA9,0.171476394,1.877863454,2.049339847
0x10f22cf62CB5a88e86F844Dd21674f757057C30c,0.171168849,1.877863454,2.049032303
0xD94d15D519F020af8dDC6654C374c19ea025a3B6,0.131647522,1.877863454,2.009510976
0xca247f64eD79B76B2555971B9Eea802C68D1dB2B,2.008653527,0,2.008653527
0x7Ceb9F8cEb7f6ffBa4897a72883C4a9C0a241EB5,0.116588072,1.877863454,1.994451526
0x11cF16447f9312B4fFd1c99C4390dF04CC8e33ac,0.108459823,1.877863454,1.986323277
0xe73C22aFA04271bd351eD38981F364c2Bb4c978b,0.107033426,1.877863454,1.98489688
0x2FAf55a544c5F73666438BC185aeCC9D685E6E3C,9.98E-02,1.877863454,1.977673861
0xAD549C7fcF1bd3E57BCa464D9Dce0A0D561599D1,0.098401169,1.877863454,1.976264623
0xb7D1FEa82f881cac4720a78afdA125b33A02185c,0.09423834,1.877863454,1.972101793
0x495Def9Bf5ca8B6B855784A65cF1E7C27081bEEa,0.074885271,1.877863454,1.952748725
0x48AacA81C945e1E84da4d662E0De579522BEF4C6,0.070603462,1.877863454,1.948466916
0xa53c56EE83B2f0Cf3D00B360FF79eAd4d7A3a663,0.065977749,1.877863454,1.943841203
0x1E1ec9a2A1d331192eAe8b9B36B8DF9Cef3A0a6c,0.052134403,1.877863454,1.929997857
0xD8d462958Fe3194cAbb95d502F1Ad7ddcF7E0558,1.902692296,0,1.902692296
0xDF97540FD25F355bA8eD53A9eBBe3D7a3b37ee44,0.023269808,1.877863454,1.901133262
0xB306E2DABC78cC94559c6b39769c254068E180Fa,0.021402966,1.877863454,1.899266419
0x5AA59e166E4405C05ABF85AD44A8ED84A1d51a06,0.021395405,1.877863454,1.899258859
0xa915023B3eD1e00E078789e63de079b4D6dCc348,0.021235887,1.877863454,1.89909934
0x82E9B5B3F64b424d00e554fD1CCD24D7e62B22Db,0.019281537,1.877863454,1.897144991
0x636bFC1dAde24c7E60E5807795E4534D42cb5803,0.016176905,1.877863454,1.894040358
0xD8e367019Dc5C28290F1e036790d72B975d35EDA,0.012996272,1.877863454,1.890859726
0xA11f19D27A73C6dfb7A700175357c1dedf79367D,0.012826363,1.877863454,1.890689817
0x2127AA7265D573Aa467f1D73554D17890b872E76,0.01069906,1.877863454,1.888562514
0x4572581Fc62D4477B9E11bb65eA8a1c306CbBa3D,0.008644506,1.877863454,1.88650796
0xb76951378Af8c5eBc1c93D0A41Cc902ed19E729a,0.006413279,1.877863454,1.884276732
0x40Ac62d5AA80cEddAB0de954C29bD62C75D514D2,0.005083143,1.877863454,1.882946596
0x65D3FeBC3112cef66BE36df9A62Ac0f94079BD42,0.004288928,1.877863454,1.882152382
0x9a60c82Cce9E97eBc78bfdA5e81fd705068EF9dc,0.004275891,1.877863454,1.882139345
0xBB6182A3De745892Dd68F50F3EBc890Ba4719de1,0.004275683,1.877863454,1.882139136
0x8728a49fE293A20345826493D9a82Bc9CF1953af,0.001526919,1.877863454,1.879390373
0x741DF195c5c1d860A13AF1A984303feB1cc7F001,1.85306E-07,1.877863454,1.877863639
0x789C552F1F3ac2FaA8fbD901CF4C3FD3b45C1A66,1.47423E-07,1.877863454,1.877863601
0xd949B19355f86cED38aAa7B58630404aC46e9B7b,1.43106E-07,1.877863454,1.877863597
0x90B90ed0266711066e3ca74A3C89582ea53De0E9,1.18469E-07,1.877863454,1.877863572
0xe78bCB254E84231164b8845aC5D01E55541C8aB5,1.14835E-07,1.877863454,1.877863569
0xBB5B9e70345e2679c73373758694ecE96C550612,5.97317E-08,1.877863454,1.877863514
0x43edCBE5be576B5FdAC57e3ab552B36a256bCBA7,2.17736E-09,1.877863454,1.877863456
0xDdA1839117919BB842F5F35ED026Dc8613f1a223,0,1.877863454,1.877863454
0xDA5b2cd0d0Bb26E79FB3210233dDABdB7de131C9,0,1.877863454,1.877863454
0x260EDfEa92898A3C918A80212e937e6033F8489E,0,1.877863454,1.877863454
0xf1FCeD5B0475a935b49B95786aDBDA2d40794D2d,0,1.877863454,1.877863454
0x3437c5b790b878c357aCff653349AA5072Ea5B00,0,1.877863454,1.877863454
0xc9c026d92314aaA032cf493DB1058B143DBf9AFF,0,1.877863454,1.877863454
0xf5ED909Ff51045A4c1a8fc194809108a6F33d656,0,1.877863454,1.877863454
0xBdDbc13abDC4d3b617c2e573C26cd5a7F24A0478,0,1.877863454,1.877863454
0xe4174066e7dE8D09F9E661EB03D9d4A632e896b5,0,1.877863454,1.877863454
0xCfA1868661fEFb8b9499D255685dE3f2eB6E98f2,0,1.877863454,1.877863454
0x48E20Aa71bB52d7d17d93A868234510702F15603,0,1.877863454,1.877863454
0xF3080047c88F0561B310dfa4e79592F277E13B26,0,1.877863454,1.877863454
0xf7Fc209829fEE6481726BD7cC493334f5465F89d,0,1.877863454,1.877863454
0x54C3A6d1DB1c37264411F7944f354Ea582Db6d80,0,1.877863454,1.877863454
0x54008ab19ae9D2AB8b3751B3Be11Bb562aF1a578,0,1.877863454,1.877863454
0xADbF0889468dc6b9b74eb60bCFC4Cc51dBC528B5,0,1.877863454,1.877863454
0x76bb5542F854430F31369369E9d690287DAe33fa,0,1.877863454,1.877863454
0xD3ef3B3F952fA7c931463FFE65A92f51bb1b0f1F,0,1.877863454,1.877863454
0x596B74e6111b493167dfb0f570A3c07caAD78E57,0,1.877863454,1.877863454
0xd79DB8A3111C7deAF206FDFb0dcC77C5d28EFE40,0,1.877863454,1.877863454
0xd41705a53272ac68AF2fb5E2be3469a3464500cc,0,1.877863454,1.877863454
0x516649dBd606A980E767BDedbCD882d91c859C9c,0,1.877863454,1.877863454
0x289D545e52B97524278f94672D2BE8c44eB3f369,0,1.877863454,1.877863454
0xe546E60D8cc8a85cF103d7B174bf1692DFA3f838,0,1.877863454,1.877863454
0xF48FB2676746809D59A4753767D0cF391D072620,0,1.877863454,1.877863454
0xd0f46a5d48596409264d4eFc1f3B229878fFf743,0,1.877863454,1.877863454
0x71ce9Ac68B6E90D6847e040cd199F9d6A44828e5,0,1.877863454,1.877863454
0xa5f695d845Fee3aca1932Bee84f34A2485603b02,0,1.877863454,1.877863454
0x178379B4BbA3B5ACab18BEbb9E03abBd899827F8,0,1.877863454,1.877863454
0xad6034C145530682eD7643478b6678e2E2bBaad6,0,1.877863454,1.877863454
0x3813f37d9f24190174B2517d955F691cB643bDbe,0,1.877863454,1.877863454
0xf7ea3A3aa86aA4E8877D1B93C554AaA55694CFEA,0,1.877863454,1.877863454
0xAe0323a1122574a98dE50DA74465AB55a3529067,0,1.877863454,1.877863454
0x2fa37cb96c19E9B1F9aD060AEd00C0CFC727AE39,0,1.877863454,1.877863454
0x8761e0DD63d14cf566aCf4b730f3540f164B6b56,0,1.877863454,1.877863454
0xE17a9C4bdDFfe88d4347e0303805e9DA681bEBa9,0,1.877863454,1.877863454
0x03B3fD15405225146cc87F51F35c194E3c8ae590,0,1.877863454,1.877863454
0x968Fea58d680060ca1C547884eE40a02a8B53c23,1.640488149,0,1.640488149
0x639e82fDc52b3e6E5DcA32aDa7d73270E21903a8,1.574875062,0,1.574875062
0x0327d97fE559fb16B3C63D90927487186219283E,1.542270444,0,1.542270444
0xc87e3788764823CEDdD132CA2E697767de5ed4de,1.413496427,0,1.413496427
0x750B482C447700D5E17c0b8e6178a54e3769eCE3,1.316964381,0,1.316964381
0xbe19c6549874591367f0e1f91EC8aCa01Ae7b2AF,1.245171879,0,1.245171879
0xc19feA1B78A7E21E77B3160C10e69A3869A7b75A,1.180080368,0,1.180080368
0x04E60C358Da4d51DB8c7be369B94039Af465AdFf,1.067947963,0,1.067947963
0xbC5e6cF484D1317ee285a1A441149657fA424a7d,1.064665858,0,1.064665858
0x335D81BdE46e127228b1E6a767B9A5A764bFCbDe,1.059974649,0,1.059974649
0xCBf382B27fd7Ef5729EA350a68E44b83e89756f7,1.051736224,0,1.051736224
0xDbD7744f7dEfBcFFC0A327aE289Ad6345861C467,1.029821161,0,1.029821161
0xaE8e6Cd806Ab8C593984ba275b4a2e45b27986eB,0.998581712,0,0.998581712
0xC81f4eF4Fbb4Fb8E7b92c99bb20E8AfD5D32D50F,0.975643906,0,0.975643906
0xD95eFDa6a57AEa121d2eFCc4Dc0f14A93D5502aa,0.964385218,0,0.964385218
0xfa4a45D755eA1c2b72Dd581b3E05dde3bFc13fad,0.9640628,0,0.9640628
0x4F979e912D035d9AD0AbDF8c17E5B7a5a180762b,0.915748001,0,0.915748001
0x28B9667e89e8340b8cFacb35F85D18E2C81006D7,0.895764751,0,0.895764751
0x3d2B23962EBCc882f9f65452658BBBa9Fa72d170,0.877226708,0,0.877226708
0x0545a605a6B0c42Bb5bD01F918e17d7347095ACC,0.862656913,0,0.862656913
0x62eD8ea00796e46fDf8E1f5F84fE51484BF3daEf,0.852233398,0,0.852233398
0x29A4a663C6B44e4a9B49A429ef09bf3eD3FBF9f3,0.845345201,0,0.845345201
0x41b7533741E01B47aCD3B41292a7D109E5a3d8Fc,0.821340241,0,0.821340241
0x9993AB06c1eDC0FdeA706b1F6F6359c0c1EC5E5b,0.804603021,0,0.804603021
0xDF001929353D47Be8B50D84206910fAD4C64429f,0.792643276,0,0.792643276
0x49D2ee9822027E4596F9ccA57c1b52285b1e938D,0.74005217,0,0.74005217
0x87DF62ce33694fdf1ECf6AD930d533fAda05D62B,0.69851415,0,0.69851415
0xE1bCD0f5c6c855ee3452B38E16FeD0b7Cb0CC507,0.692107467,0,0.692107467
0x3DD1B656fcC459Cc4CF203b53AAAbF8C85181f1d,0.674701822,0,0.674701822
0x002d2715b179d0DB3e17cC28317A98F2F65E6884,0.642921468,0,0.642921468
0x4D64152d23260F399af956c6A777740Cfc263d1C,0.642129908,0,0.642129908
0xb7b1Cc940Cc88640089028d4910De22E39e6D117,0.623722962,0,0.623722962
0x0F7c548C3c100e1AD6A1F092D95884Cc4dCEf4bB,0.601079641,0,0.601079641
0xE7dcF2B7bb30C638c67c3C2A6f3bb18335570B92,0.597714813,0,0.597714813
0xA4EAa59ea27a22D5e1B5D0a048991634dE3ba14e,0.596942077,0,0.596942077
0xc3fd1227DA579220Afeb28B400DaCC4Ad6523c7c,0.582977981,0,0.582977981
0x0818AF898D8C84A10A28d0b9c7cD1969a374B15E,0.568716325,0,0.568716325
0xa7Db727D6f68C44F04b358233FA9399936ae5A08,0.557237992,0,0.557237992
0x44a529F72C9F5888C69e0F4A2614D91fd289aF7a,0.534902654,0,0.534902654
0x23554eA86b2a86111f8a2d3a65C0B1d39ec0c9b8,0.530708787,0,0.530708787
0x80adc6DA57e97F33035899962278A5FAfF8492E4,0.528093897,0,0.528093897
0x1A920434d3E1320cb1806e14b9939499d8Fc8e56,0.511158083,0,0.511158083
0x54c053F4127b6bA19BACDd7bBF45646D95CaE49b,0.503600375,0,0.503600375
0x83fEBcf72458393A3957cc9793A9F04FF59A3d45,0.492603717,0,0.492603717
0x17103203eb867DA8f0D5545cbA3894e743c33a06,0.486075499,0,0.486075499
0x935361EB81FFE4eEf326902AC37E8Aba82eDf403,0.456615086,0,0.456615086
0xa5Fa57608C5698120A7C3c9d50EC346bb3980223,0.427555816,0,0.427555816
0x36eFd9914d30b16575429516bfFf0f196062DCe9,0.425849696,0,0.425849696
0x348914e7a022A6dea361ED32E2555Db258d3cFbd,0.424945123,0,0.424945123
0x92CF1E3EE8b67Ee478C64706705Bdb4836146fc5,0.421160671,0,0.421160671
0x512a519A8C6b35b6AF39c3A6d219c56ab380dA13,0.39991487,0,0.39991487
0xB16C93cb45553bB442812034981FE44446Fd776B,0.398774379,0,0.398774379
0x44a3fa3c92F1421592ceCEb4D717907A217EbC62,0.383534591,0,0.383534591
0x0AE57350662045c32B34f3b1E70C36E4EF1502E2,0.375044305,0,0.375044305
0x3DF761F1845358003018e4Ca55E45F12F7e87C41,0.368563743,0,0.368563743
0x0Cd8a5bb673f484fd858769Aee9ed790B83b3E7c,0.36339358,0,0.36339358
0x78C76e3DbE8E4081A42F4666c7Eca33F41678686,0.343114245,0,0.343114245
0xe7DABc911F5a7250872da534a3eA5DFBAfbbaEd4,0.339913112,0,0.339913112
0xcEf5aA3DfcE54388f477d0f6b6428729368f17C9,0.333469327,0,0.333469327
0x7af3e669EBC7e6BE1a6c4bD6F6F8981B2f1B9032,0.319026874,0,0.319026874
0x0014c642ebEe2273D3790A485e4CF7674c34D886,0.286990784,0,0.286990784
0x463c31D1b752d39Fd205fBaa4cBBA6a8541AeFfa,0.27816702,0,0.27816702
0xf623146b3EE93BC86A626732fF177f8470ffE9cc,0.26080735,0,0.26080735
0x8351769502d43205668d6cDe2B83b362122f5f4A,0.252468062,0,0.252468062
0x526Fd056069DCf7B5c487Af4FA2b6ECC846E9152,0.249046373,0,0.249046373
0xc99333906D6D3A854f819617f6eF48870ae78435,0.21857551,0,0.21857551
0x0EaC8004975d60eD458FDC3290f819C5CbEAD43c,0.218052046,0,0.218052046
0xEf4a6681Fbfa02b677B4e09b595ff94D8d794C6d,0.21528348,0,0.21528348
0xFb91A0D6Dff39F19d0Ea9c988Ad8DfB93244C40b,0.213966903,0,0.213966903
0x7909759B82EB27aB3Cc886C5f3fCE3A72a565b39,0.213966903,0,0.213966903
0xc31372dB84e456193e72a162928539C8F5999Ff6,0.205868814,0,0.205868814
0xCD8b301Ed7AD1B3Ad31c144023D75b1B8a5021fb,0.205421952,0,0.205421952
0x4d39a1758e3f5008123F81D4c1d2fbAA6Ee27Aae,0.205404239,0,0.205404239
0x209cC72C78999A4536Df882D969e49029605cd04,0.204851202,0,0.204851202
0xD4921407422A3E64F6ae78A0c38221a1119C8B7c,0.200460131,0,0.200460131
0x8EA8721F27eFcAaBB3901Ed6756505Ab873F15a7,0.19276184,0,0.19276184
0xf47462597741c21032e36F6299422818ee67615b,0.188007095,0,0.188007095
0xFefd7E49FD2Ba5a3449D952fe883355bDad33dB5,0.160630949,0,0.160630949
0x24435Da3AcBAe0532b2Fb12839a938A78B32911C,0.15849025,0,0.15849025
0xa605c28Fad3E79B93B0003379b1A766Ee798E93A,0.151698878,0,0.151698878
0x9c92C1ef6606396B8dE0D0620A4Dd37f7c0A7527,0.140474635,0,0.140474635
0xaaD8F4b64EdDa413ab113FDb475Be706e2503478,0.140123615,0,0.140123615
0x6a7e0209AFAf36119F856c32E873c6E223dAC523,0.140008472,0,0.140008472
0x9730299b10A30bDbAF81815c99b4657c685314AB,0.132996821,0,0.132996821
0xB50f74390506Fb87B7847E6f6e562db9c7f741ae,0.123909372,0,0.123909372
0x79d29F42b32ed8d77A1eECbAB3084912bbA55DaA,0.123056917,0,0.123056917
0x4Edf18EF30760e5d6500B789c9Ed37D5CD6B2264,0.119680736,0,0.119680736
0x249880A80769b060A9CaaaaDd2CFf1c2F9072150,0.111234302,0,0.111234302
0xFA7Bd4B2b8Ec60b35d881131f71D364A76cAd888,0.107017473,0,0.107017473
0x237F1Cb9C39fF08D7C3127749Cd82e2967fb38BB,0.106901472,0,0.106901472
0x1F751b1da0e87B6372d7bE92106b6239fa7eFc60,0.106159281,0,0.106159281
0x10904e913f025d0DFe119D0D68A43c4754BB24d6,0.106141757,0,0.106141757
0xA32f37Be0c7D84984c04F38122698E68935Af8a2,0.105741503,0,0.105741503
0xd74428cCdf2d1f5fe5Ae660C970F1f24c5907046,0.104361337,0,0.104361337
0x103Fd682DA21AC6c6D600dB095975eBACEf81306,0.10433845,0,0.10433845
0x5Cb4dB7c9f48A97115E8ADA31D0E974F36d8Fd49,0.103449812,0,0.103449812
0xC1c1d9b640A87a38b0C6dCAa045C747676d0E8E8,0.103020752,0,0.103020752
0x99c2880092d24ebA9ef37e96ECF1B36e6c9278Cd,0.101094373,0,0.101094373
0x0ed2442C03091BD58Cf49710D793a634FF695B7d,0.099835054,0,0.099835054
0x251762e6013f0B366D3FCB24A1451a110F65675d,0.099707278,0,0.099707278
0xaCf87623Ce89e5b0976D137406D77B271F31C422,0.096441646,0,0.096441646
0x4aD9d5d0C75542795c5b92EbF34f63a52464a5B9,0.088816748,0,0.088816748
0x3049CFDADC637212740b7061b2169E6e0311422E,0.087195369,0,0.087195369
0xa930042ED3c445CddE4566751F304A0bb25dB33A,0.085516051,0,0.085516051
0x54966bA0beF2e7aC9E3fD83c7e44C5Fd47B4d8e9,0.085411945,0,0.085411945
0xec13489D022102dDE8234d8C22b25b0BEd2E7B54,0.085002485,0,0.085002485
0xb7aD24ef67E01c5a353477Abf81E867cAb48A132,0.079980304,0,0.079980304
0x6F3d718e611C6B8D18656923D0FbCeB59A3221A8,0.079208089,0,0.079208089
0x9DA27A8692A96F1002c548DFcD9381E6157De4E7,0.078903806,0,0.078903806
0x1Aa98720CB03feE96a17CC17919a021DE143887e,0.078687939,0,0.078687939
0x531C30b870fb23FbFC31e7D06cAC342f3B2D9840,0.076963325,0,0.076963325
0x883A5Ed5ea342F1d14695d8A0CfaDa210466de37,0.072563193,0,0.072563193
0x002E7eA05D6721A04cD36ab5E9f2c72338d7f7f3,0.072104852,0,0.072104852
0xc0A9281B18FBff16019f497be053cc9864047347,0.066213567,0,0.066213567
0x005f16f017aA933bb41965b52848cEb8ee48b171,0.064738131,0,0.064738131
0x6Bfc2cc988C513A481607777990F7799E84B1442,0.064135901,0,0.064135901
0x70d545fB144Db628f7Ef75cb7Bc2a3E80d1798fC,0.063897481,0,0.063897481
0xf5a8E355621E487c1E2F2D55f0070a084427661F,0.053524443,0,0.053524443
0x86d0b57d59e67a57623fd0119aE141Db1140ff79,0.053479753,0,0.053479753
0xa4D8854dB6e5405eef75da8B401Da7D7c713787f,0.053444705,0,0.053444705
0xed50Ae645CB182D97e9cd59c7E939a09d54E70Da,0.047033531,0,0.047033531
0xDa7Ba364dc71527055608A76f816BEF129AE6dBa,0.043534346,0,0.043534346
0x37fD5Ad757C529a88F144d9D5F72dF8AE3083049,0.042792803,0,0.042792803
0xB8aaFBE4999Ca1057e26DcF7B1470070c3101ba5,0.042757403,0,0.042757403
0xB87E0Cd193517B91364A04d510ac23c7C20a32b7,0.042590942,0,0.042590942
0x006be8Ae03459bCd73DaEDA911dE34Bc98F387A5,0.040574974,0,0.040574974
0xF5647bEaBA520C2BD06eD77212E22aF093FE70E3,0.040566089,0,0.040566089
0xFfF6b41a29881fC97bD6E8778529B1E37597d94a,0.027597779,0,0.027597779
0x15252F0327D916Be16b4FE23a6e846c223fE9CdE,0.024592843,0,0.024592843
0x85AF33A8875e07524C8a220F5aB2922C69DEC15D,0.023351179,0,0.023351179
0xE83B9A1B9056B21a01b85162E77AD76a42A1c64B,0.02208452,0,0.02208452
0xa33Aa58FD2795eA89a84C19CACDad50915194980,0.021408753,0,0.021408753
0x04C873241fe90e09CEaa93CDab3cC5C55ab863Cd,0.021378769,0,0.021378769
0xBf8aB1e63A9b883A6B5A396cb5A36138af6E020A,0.02137738,0,0.02137738
0x2c640AC98E293Daa246F98D2828E328A06FA6936,0.021267564,0,0.021267564
0x71C38305448e21f9CA3ed8d89e8Ad38dd0ea244F,0.020884354,0,0.020884354
0x346D3581ccB117c09B6F4D34c576A4651bec99aD,0.01710321,0,0.01710321
0xa42aA9581D82E538E4c0966E9d88ED2090928219,0.016983627,0,0.016983627
0xB3C523b3c77414837C5ca605BE570FD9a04d531D,0.015921264,0,0.015921264
0x3D1b6e6757cC0334f0b468F4c7C93b3B30859649,0.01496502,0,0.01496502
0x824877Ea01fbc2dF1DD89c5492FA724aE3A8e8AE,0.014035833,0,0.014035833
0xd34bc82B9092f5334056daC1aF8cd5d32aBc6802,0.013857126,0,0.013857126
0x3560af9b737676483f8c8f2803Ee4F95368941fC,0.012823846,0,0.012823846
0xF61397E4b0FF46E78b34D5f72B49b4d46e8c96DD,0.01070199,0,0.01070199
0xa768b6A093198Aab126F199AE9bcb234DDB62326,0.010689206,0,0.010689206
0x46aafAe06C3e1dF6Cd7Dd5898399BFdD178fFb01,0.010316979,0,0.010316979
0xB71Fb919489092f5262cc39235F1bD18F728Dd4B,0.01025386,0,0.01025386
0xc2fB773304Dbe9215Fa1ff1AAe87815f4f8A27ca,0.010218772,0,0.010218772
0xe69C2f976bdF4Eb965f4807C03eedF810Fe7C97A,0.006413648,0,0.006413648
0xcd950256f924a0Eadb6B705f7A43EDF1F67C92Fa,0.006409259,0,0.006409259
0x656ff4527625b80c1516414fd0F965e6d24Acbb8,0.005773884,0,0.005773884
0x87a78919AdC0A79303940418A9C35AD7A5F31561,0.004288928,0,0.004288928
0xE2C6a4a3A83399775BA104f16F94D2eAe905d409,0.004288928,0,0.004288928
0x3b486D3B5DedD0f87C6A58A2217CDC305Cd43a1b,0.003736189,0,0.003736189
0xdB19555BE6b11dA29b4DBB8D977Db92fBED4407c,0.00214511,0,0.00214511
0x23a057A8289B8E636905cb9eE46b791Ab1AB5f63,0.002129518,0,0.002129518
0xD4b1a5c065C53D89fA2018f17aD6396DE87a390d,0.001540957,0,0.001540957
0xBfe09443556773958bae1699b786d8E9680B5571,0.001346624,0,0.001346624
0x03aD93E9F86e7D1AF7603D968db5898110091Fc8,0.001207083,0,0.001207083
0x010afb8548a5D1a3a3D62f58CA0a5A1329974206,0.001061417,0,0.001061417
0xC43c932Afd7046d2b608405B6edc0F4E03F990Ba,0.000916329,0,0.000916329
0xe2E0ce6A344E6E4f2811C430d1827Ff66c6417E9,0.000256546,0,0.000256546
0xA64a287F973700388C631378067Ab8F01618514d,0.000139059,0,0.000139059
0xb9D8286cB05C873AEb564cd5Fe1338a38Fb3Bb39,0.000124325,0,0.000124325
0xdCDc977e90Ad7980d8BbA4090dbB0EB70530B845,1.94E-06,0,1.94E-06
0x09949281E3247d8901Be507d32Ac8D8e12242a21,2.09E-07,0,2.09E-07
0x793646171f7Fa0440429B3e8b25C2e12Cc397477,2.00E-07,0,2.00E-07
0x2c628914A9C4809C4A6AaBff889851444F64e457,1.92E-07,0,1.92E-07
0x2D5fb2F4ba7CF302028ED417c16f22A76b835a51,1.86E-07,0,1.86E-07
0xa499Df2Bdae854093e5576c26C9e53E1b30d25E5,1.84E-07,0,1.84E-07
0x941a95E58A293f1D8b5b43dFBdE07569ca96Bd90,1.84E-07,0,1.84E-07
0xb26B4A4BBA425aC28224cFDd45B4Bd00C886cC33,1.83E-07,0,1.83E-07
0x5Fc75cbbCdDf4398c5c2949a5736e299C1440576,1.75E-07,0,1.75E-07
0x90C341b5aF48Eb1777cDc2C985b547A8eb9Ea9da,1.69E-07,0,1.69E-07
0x9E0cb017C0E96b2fBc06Cd30B6F38f8E474e100A,1.67E-07,0,1.67E-07
0x680800F9e4A4bf3D61856beB12F58f0f62c99257,1.67E-07,0,1.67E-07
0x7989E741E0859b8C46475424c1a4A95D7F91Eea3,1.51E-07,0,1.51E-07
0x29F4BC513421e123fd9A8cd4C159E40405eA02FE,1.38E-07,0,1.38E-07
0x5bb504E6f93E19C806d19083a8EC31d0D1e16856,1.38E-07,0,1.38E-07
0xd362054D9703dE62c985222f40DD8b6b3Ce2D8DE,1.28E-07,0,1.28E-07
0x606233fDdcBdd318dE540395536e03708738Cea8,1.28E-07,0,1.28E-07
0x4BC0D1333D0a2ACa84c52a96C089798a1f41dbc3,1.13E-07,0,1.13E-07
0x0Dc7eB59fD19687cED582801dD89856fa13B8f41,1.12E-07,0,1.12E-07
0x8F747EB4F5e4eDb0702FbADebe2Da915AF91fd90,1.07E-07,0,1.07E-07
0x1758aC3FaB3C0Eaba6314e098e23bCcF456d33A2,9.90E-08,0,9.90E-08
0x10e11E6443904faF15cdb944f3E99C321Ccc6199,8.59E-08,0,8.59E-08
0x8CbF96319b3C56d50a7C82EFb6d3c46bD6f889Ba,7.87E-08,0,7.87E-08
0x0224b2311d5968fA00a42103788b2F4CCd0651aD,7.20E-08,0,7.20E-08
0xBd617f592d27cFCD015F6d554B2e83133b663182,5.82E-08,0,5.82E-08
0x3D16451A4B73e778BFEC126025bA79716a17E32d,4.80E-08,0,4.80E-08
0x100EF369bcbC42e47B712CC6E29eaF141F70443E,3.50E-08,0,3.50E-08
0xbD538A24BeE43033aDFD4EEee99003eFa31c31bc,1.78E-08,0,1.78E-08
0x5EeDe1C45E4401d7D95E55446dAd71B511328534,1.19E-08,0,1.19E-08
0x8B6E7c1a343EFd9c7D1E9E06cdae24d5A664DEF3,4.84E-09,0,4.84E-09
0x763c823E2bdd66538C85736B1784031Fa4d993F6,1.48E-11,0,1.48E-11
0x5cE676B01adf27DE6b7637b6DEe71f01a109A198,0,0,0
0x83bDA107714F3B698D91D1986452D68e212f0C76,0,0,0
0x6503f96C9296A87544ACb2602249f872373eDe73,0,0,0
0xd127BeB59983bf0729bCf4DCF872b78501BB56D1,0,0,0
