Wallet,vGHST,vGHST VLT,Gotchis,Gotchis VLT,Total VLT,,,,
0xb26B4A4BBA425aC28224cFDd45B4Bd00C886cC33,4411.314509,5.165335534,0,0,5.165335534,,,,
0x22Ff9461516c38dcBB23227e3ba6e2905820d0Fc,4402.831704,5.155402773,0,0,5.155402773,,,,
0xacEB122F86EB1AaBdfc9f9149c9011dF537f83Ca,108.6457661,0.127216465,4,5.011674406,5.138890871,,,,
0x246d8eF4AC5A479e8229BCb9F32d03e574899573,1148.049779,1.344284636,3,3.758755804,5.103040441,,,,
0x4c1Fd4e71E38bDaE5cc0dBce263dBb6Be018B6cB,9.21E-05,1.08E-07,4,5.011674406,5.011674514,,,,
0x288d3b021202293788d76F76947C74a65450374C,6.82E-05,7.99E-08,4,5.011674406,5.011674486,,,,
0xE0350C57c2BA6eF8731e41E06F528E6661355B6b,3.69E-05,4.32E-08,4,5.011674406,5.011674449,,,,
0x47dC446E56D14C5a51fB7cFf0abA7E5433754Be8,1.20E-05,1.41E-08,4,5.011674406,5.01167442,,,,
0x31382577B52bD5C71088089845D16CC044a464e2,0,0,4,5.011674406,5.011674406,,,,
0xf31B40DbcBa528f2cD6Ea9D65058BE320175D259,0,0,4,5.011674406,5.011674406,,,,
0xf9d6e17f019c4D719c46A8a8832ECc25Ea096Aa2,0,0,4,5.011674406,5.011674406,,,,
0x2f2a6144e083d43ad7aDade80FCd6998b7075Dea,0,0,4,5.011674406,5.011674406,,,,
0xd4d8564BAACe86315F02e91d1AFd54a5979719E3,0,0,4,5.011674406,5.011674406,,,,
0xE96379687267Fe3E1b90b3395AF219A491672b6b,0,0,4,5.011674406,5.011674406,,,,
0x5B2D192182Cc6e39B047880995B67e179B89F63e,0,0,4,5.011674406,5.011674406,,,,
0xA1958a37C21372482DEfF4618BAEbbeC23C9a449,0,0,4,5.011674406,5.011674406,,,,
0xc8d42ec0eA8f543E01bd49199f6a1888AE11023B,0,0,4,5.011674406,5.011674406,,,,
0x33Caf1E780FC8a92247F42A220cAEAFdE3B5D553,0,0,4,5.011674406,5.011674406,,,,
0x549E38B0aEC4af720f2a655eDFA07B8Bc5294a70,0,0,4,5.011674406,5.011674406,,,,
0xCBE12068CaB7A49BB9C9746a734dE7A11211A3B1,0,0,4,5.011674406,5.011674406,,,,
0xF2c06f90FB58844C09220e01E3116A2293Df6960,0,0,4,5.011674406,5.011674406,,,,
0xf041e368e33d7f28dec1918D52D691C383f42e2d,2116.286209,2.47802063,2,2.505837203,4.983857833,,,,
0xaB8131FE3C0cB081630502ED26C89C51103E37ce,983.4861249,1.151592302,3,3.758755804,4.910348106,,,,
0xa9A0C84Fe5780d5a5C67cc14165b546F8eC6DCAb,904.1321668,1.058674461,3,3.758755804,4.817430265,,,,
0xA11f19D27A73C6dfb7A700175357c1dedf79367D,1961.61545,2.296912172,2,2.505837203,4.802749375,,,,
0x7e86b2E9B9e6c0EE02b0200648d9FcF20557e3C5,889.2120796,1.0412041,3,3.758755804,4.799959904,,,,
0xA0cD89ebDD3c422925696Bb1baefb6c3eD21D8F1,4073.51511,4.769796464,0,0,4.769796464,,,,
0xa7687975c0Af79F9D821cd27fc01722a2eC0d8c3,4039.058446,4.729450161,0,0,4.729450161,,,,
0x4A5Ca322053AeB87C1adB9643Ed444B3607CBcf0,810.5667322,0.949115992,3,3.758755804,4.707871796,,,,
0xb6E92D077591b064F48Ef68E2074d6Fa4a0C2cC6,2912.35912,3.410165388,1,1.252918601,4.663083989,,,,
0xeFF1C603739cc71025C23B49C4D661E6b3DF8184,2794.56158,3.272232847,1,1.252918601,4.525151448,,,,
0x79a0E19c6410284598AFf270fCef21cb7827E61E,3864.138219,4.524631017,0,0,4.524631017,,,,
0x8EA8721F27eFcAaBB3901Ed6756505Ab873F15a7,3842.274552,4.499030218,0,0,4.499030218,,,,
0x30602250c5f1fcbA5407E99B1DFaAB992EA4fFD2,564.7221106,0.661249426,3,3.758755804,4.42000523,,,,
0x13E965baAFDa80C7501c23cbED282d5e53e3066B,486.6166832,0.569793525,3,3.758755804,4.32854933,,,,
0x2bD7716Ce2c43B9c0D58982F5BAC67633bf2E7dC,468.7940418,0.54892448,3,3.758755804,4.307680284,,,,
0x64eD2D64912e45d004a64b0f9F3D759533C395e8,401.7825769,0.470458821,3,3.758755804,4.229214625,,,,
0xC144e32f2a0DB6507fDdfA630628b80468c05B75,3544.765566,4.150668356,0,0,4.150668356,,,,
0x2a08fEcB8AC932cb7d3f6A3A0e434a4B9968DD56,1404.283525,1.644316128,2,2.505837203,4.150153331,,,,
0xC0fca04Ff8721462c53d848610818b25427B5b29,332.7920681,0.389675842,3,3.758755804,4.148431646,,,,
0x43d4c6291919D37148de3FF040cd5a4655d9ea09,327.5575346,0.383546575,3,3.758755804,4.14230238,,,,
0x31a0Afe966205539269B1D4Cf5E4Cb580950AA9e,3507.726015,4.107297676,0,0,4.107297676,,,,
0x6Ca0D65fe5c8700a5cc7A2C3bfE801111A1dEd1a,2434.573526,2.85071244,1,1.252918601,4.103631041,,,,
0xaa1158b6bf42C03cA787F71A2f0CbEfBaf98Bb86,1363.652961,1.596740627,2,2.505837203,4.10257783,,,,
0xF8F94C0733A28919dCFA6C52668C688234359D88,249.5026042,0.292149804,3,3.758755804,4.050905608,,,,
0x92CB71850Aa43263EBaAa1E0ED3E78Cb984915Ff,1295.88158,1.51738516,2,2.505837203,4.023222363,,,,
0xEc503C9FAC9ccc823ab7F7cebe8953d7ee4CC5AC,1289.463821,1.509870421,2,2.505837203,4.015707624,,,,
0xCE8Fc6755EfCaf7F85C28901Bca4F4b936591542,217.1654694,0.254285319,3,3.758755804,4.013041123,,,,
0x001900845643957d031eCdB3c5fd84EF08F6AaCa,1285.628925,1.505380031,2,2.505837203,4.011217234,,,,
0xa1BbD8D39eD536DEa030A32F3F6C5916C845A800,3379.236038,3.956845052,0,0,3.956845052,,,,
0x59705600dEbb62b1e6Daf8C8D538b404beA8EfED,3372.834508,3.949349315,0,0,3.949349315,,,,
0xc31372dB84e456193e72a162928539C8F5999Ff6,139.0173155,0.162779389,3,3.758755804,3.921535193,,,,
0x54966bA0beF2e7aC9E3fD83c7e44C5Fd47B4d8e9,135.219986,0.158332986,3,3.758755804,3.91708879,,,,
0x463c31D1b752d39Fd205fBaa4cBBA6a8541AeFfa,129.6034186,0.151756385,3,3.758755804,3.91051219,,,,
0xff409F636a82cc1bDac186afC247632b7c8bb5f2,98.72555503,0.115600603,3,3.758755804,3.874356407,,,,
0xD41213C320d05c0B6882EdF1021328939AA18be6,3293.657845,3.856639075,0,0,3.856639075,,,,
0x3787Eea0767fE73d272aD543651Ada3F4dad8279,3263.586343,3.821427485,0,0,3.821427485,,,,
0x15aE010DffeC19729A410B82d51337B385a96b95,27.24411914,0.031900926,3,3.758755804,3.79065673,,,,
0x481A2be12532D5CD1295239557168d01C5d09708,10,0.011709289,3,3.758755804,3.770465093,,,,
0xcfbc091F167bBa962790E23Ee2DDA557938b8BAf,9.960149771,0.011662627,3,3.758755804,3.770418431,,,,
0xaFB2735179C625dD1D199b415a88A32C5D0fcCCE,6.54E-05,7.66E-08,3,3.758755804,3.758755881,,,,
0x995b14DAdC423C93C816D3A96d392A0a3F203304,2.97E-05,3.48E-08,3,3.758755804,3.758755839,,,,
0x90b29f03B7b35326d72c83E414F200FF8B204CcB,4.89E-06,5.73E-09,3,3.758755804,3.75875581,,,,
0xc976895017c81Ac926478C26c347BBEd202d0508,0,0,3,3.758755804,3.758755804,,,,
0xAcba84F681250A027686B85fb4903f9F1C9caeF3,0,0,3,3.758755804,3.758755804,,,,
0xFb6Eb2826A9D7E2003Cd4E6849413F22bd37C294,0,0,3,3.758755804,3.758755804,,,,
0x828B988721D983130695e2987cd4FdA605a07B8a,0,0,3,3.758755804,3.758755804,,,,
0x8B8B67CD569882e9f200a58e875802e5017D88c0,0,0,3,3.758755804,3.758755804,,,,
0x77f07Ab7B444C7C9FCfAfc76c053A810cD6203CB,0,0,3,3.758755804,3.758755804,,,,
0xB9301C0001065de513aA0cf1bAea9efB58A2E775,0,0,3,3.758755804,3.758755804,,,,
0x4da4A2f69Cb2f61A49EfB7423B1F093B79C6f1F2,0,0,3,3.758755804,3.758755804,,,,
0x7b9D3d716e668d2e89e54c59b235a51eAAb87EFa,0,0,3,3.758755804,3.758755804,,,,
0xAF9237403b25C9Ca0A3C4400D8B8ADC6d9727b86,0,0,3,3.758755804,3.758755804,,,,
0x5AbDF1bDf263963601D3cC57D14723465D9FC505,0,0,3,3.758755804,3.758755804,,,,
0x314d4F49eC84C69dAD52a9b3Fde8720067d206Fd,0,0,3,3.758755804,3.758755804,,,,
0x87cdacBEC845896b11D449884B7430B89060bBa5,0,0,3,3.758755804,3.758755804,,,,
0xa4bAe12B389C8Dd081AED7311A8457f632bCAB7c,0,0,3,3.758755804,3.758755804,,,,
0xe54bee8258A2fE65095516f199034a08C02E35fE,0,0,3,3.758755804,3.758755804,,,,
0xCda1b29A30643e201096AEff43a1A7A19689Ca40,0,0,3,3.758755804,3.758755804,,,,
0x01e6fd0aE73D9194b19f9B376065577927A0D5f5,0,0,3,3.758755804,3.758755804,,,,
0x50F27CdB650879A41fb07038bF2B818845c20e17,0,0,3,3.758755804,3.758755804,,,,
0xDF8Fc03e54F93e67CfEC067889a01Fb4AF6BAF8b,1058.363534,1.239268422,2,2.505837203,3.745105625,,,,
0x41Ade9A5803B4676917411Dbb439D357965dBf46,2118.931508,2.481118086,1,1.252918601,3.734036688,,,,
0xaC21Ba42297Bc030e730A5cDb0aDC962DA149691,2115.231227,2.476785321,1,1.252918601,3.729703922,,,,
0x3172aee5e0B47bB23e87db93327F58E06e6A73B6,1025.97274,1.201341106,2,2.505837203,3.707178309,,,,
0x5F8C61DDf6a4d971866c5923409293fc36A6041a,3146.393364,3.684202842,0,0,3.684202842,,,,
0x9098B23Ed9cc4cA858B642af81442E9E591Ff073,3141.766241,3.678784809,0,0,3.678784809,,,,
0x28a48d16D5E8D79F6de73f2c1b3B9e423f95B9F5,3128.862759,3.66367575,0,0,3.66367575,,,,
0x65f80893c4F177882281f654C386e058F8E10DF4,3060.077664,3.583133296,0,0,3.583133296,,,,
0x937Df4e3d6dB229A10ff0098ab3A1bCC40C33ea4,919.5046765,1.076674576,2,2.505837203,3.582511779,,,,
0xc15E011B8E117FbA8cC241C70950fC79f515AB3E,1988.551589,2.328452475,1,1.252918601,3.581371077,,,,
0x11f11DAFde2eD523CD935184dd28876cE52F1652,891.8492506,1.044292039,2,2.505837203,3.550129242,,,,
0xc81c14281aa00864EcAdBc3768fB08EDC9817B21,3028.670589,3.546357845,0,0,3.546357845,,,,
0xe02c707c40c9184a5BF6c3AB1ca2609F32989822,3026.046517,3.543285244,0,0,3.543285244,,,,
0xF6Ce8F4D9aF917823FEe582298810e4F0d947e0E,2949.33076,3.453456548,0,0,3.453456548,,,,
0x6fb4becf05497b79F0fCF61CfA5075efAA137DDF,800,0.9367431,2,2.505837203,3.442580303,,,,
0x9C48c80064975C01d5E4b7ed528aC1d124355CAF,724.798081,0.848687001,2,2.505837203,3.354524204,,,,
0xeDD0d71F2b7703E1642ea83d8A6f9790aCda1fdA,678.6207308,0.794616609,2,2.505837203,3.300453812,,,,
0x18C6A47AcA1c6a237e53eD2fc3a8fB392c97169b,665.6524153,0.779431634,2,2.505837203,3.285268837,,,,
0x8bA89f1c8e3D7543E1D74a82e0388373F28C36bA,632.6391975,0.740775504,2,2.505837203,3.246612707,,,,
0x4Cd3210Ce0E7AEF75eCFf5475B75034dc328B1d4,629.8530761,0.737513154,2,2.505837203,3.243350357,,,,
0xF981a33484E26Cab32963AA37618c4440Abf67cf,1610.589873,1.885886188,1,1.252918601,3.138804789,,,,
0x708800fBf7a7e8E65B1D8BBF651c5c32019e7325,2657.381554,3.111604793,0,0,3.111604793,,,,
0x04E60C358Da4d51DB8c7be369B94039Af465AdFf,497.5777032,0.5826281,2,2.505837203,3.088465303,,,,
0xb1F56a37738C16D150C9Aaa5441f056e65f4fBD6,497.5611799,0.582608753,2,2.505837203,3.088445956,,,,
0x0464349e7012a83C965D672E9eca3896A1260624,477.5055425,0.559125028,2,2.505837203,3.064962231,,,,
0x5c2B7B4f17cC5172E66bF62BFc02e63Ef8C36f56,1546.210226,1.8105022,1,1.252918601,3.063420802,,,,
0x157DD18CF70815dF7c25948ced9760aA61f6DF17,2605.366123,3.050698423,0,0,3.050698423,,,,
0xb19BC46C52A1352A071fe2389503B6FE1ABD50Ff,408.7254145,0.47858839,2,2.505837203,2.984425593,,,,
0x88d5EB1993dD04bf2175f940e64fD49A90D13F8b,386.2706812,0.452295494,2,2.505837203,2.958132697,,,,
0x2C6b5036F61047e0Ab0e858f45767F14ad24F07A,2464.84578,2.886159096,0,0,2.886159096,,,,
0x498A885D671Eb3c4D17dF8F868768e928B29cBDA,311.3779385,0.364601419,2,2.505837203,2.870438622,,,,
0xf623146b3EE93BC86A626732fF177f8470ffE9cc,2418.637132,2.832052056,0,0,2.832052056,,,,
0xEd71d7586839Db87Ee8D48454969AB8609f24136,1344.074699,1.573815875,1,1.252918601,2.826734476,,,,
0x981B11a15b8B4678Af024F91c806bA6D743aBA15,1300.266249,1.522519296,1,1.252918601,2.775437897,,,,
0x62eD8ea00796e46fDf8E1f5F84fE51484BF3daEf,2342.161223,2.742504205,0,0,2.742504205,,,,
0xf0B16207e45181208fDe0c315a1daF7d2DF03FcA,196.6853608,0.230304568,2,2.505837203,2.736141771,,,,
0x780038507f662Cc76646CeB7796c643EFc393E98,2332.576204,2.73128083,0,0,2.73128083,,,,
0x00D672E53e8e9bcD4eE4Bb2F05032b3C25E3c04c,188.4000751,0.220603088,2,2.505837203,2.726440291,,,,
0x56f820BC0bB5326C74b804CEbAA37C3EE7524f8E,186.2221935,0.218052944,2,2.505837203,2.723890146,,,,
0x6877FdEAC0d0D5d61B4cA3BBd42501a2fF02c144,1243.382139,1.455912049,1,1.252918601,2.708830651,,,,
0x3b66bcA9b58ACb2e0894654f27EDC96fa1b6B0F1,165.2242927,0.193465895,2,2.505837203,2.699303098,,,,
0xBe9e265c78a22e31d6a41Fc2710D9590ED2d5a96,157.6846075,0.18463746,2,2.505837203,2.690474663,,,,
0x1b51A36bB32bA6303e76aac15ef2058d362a59f9,2290.196024,2.681656653,0,0,2.681656653,,,,
0x68Db64A8cC0AEA50b479BdD5Bc3B3Dd5E5821ed4,2259.20851,2.645372478,0,0,2.645372478,,,,
0xbfD82bD44b3DF57B26e29770D0c8f1690f1c49F1,110.611649,0.129518374,2,2.505837203,2.635355577,,,,
0x5dA5F4c020f856aBdB168fd35c957D6006ba2edE,98.58485198,0.11543585,2,2.505837203,2.621273053,,,,
0x1CBd483CDa3AeADCC668be6e1252B01Bf3824411,98.24695184,0.115040193,2,2.505837203,2.620877396,,,,
0x1279a8132C775edE3e738cc2A753fFe47d009353,88.64556755,0.103797655,2,2.505837203,2.609634858,,,,
0xedfb6Cd3069fe177C1cBe63C066Cae12D754d124,1139.304567,1.334044615,1,1.252918601,2.586963216,,,,
0xf85e13C32734eA54Ec31BE5C9b3E6ED0ae40cBad,66.68666323,0.07808534,2,2.505837203,2.583922542,,,,
0x25955561740Ee18502B1A329a664C2Cd77B23e48,1131.325336,1.324701502,1,1.252918601,2.577620104,,,,
0x31849CbcD3Ab8835455296CCDf77AD78AF99196e,2199.709438,2.575703298,0,0,2.575703298,,,,
0xd6C35B96192e1BED03535ed9Cb7043292309910B,48.89979814,0.057258186,2,2.505837203,2.563095389,,,,
0x3Fc3E6514fD4925f55fB3Ae17bbfbca2eb126608,38.76161228,0.045387091,2,2.505837203,2.551224294,,,,
0x36eFd9914d30b16575429516bfFf0f196062DCe9,2175.693212,2.547582005,0,0,2.547582005,,,,
0x735DDe08A1D36939DA610CE5B7b9688db97234Bf,29.616551,0.034678875,2,2.505837203,2.540516078,,,,
0x80E7E06F096380DD0D3f9ceC4fDEcE370DB4CDbD,24.72399946,0.028950045,2,2.505837203,2.534787248,,,,
0x5CD4EF55C339ef01f79f494c0a568df90699Aa22,15.21222687,0.017812436,2,2.505837203,2.523649639,,,,
0x49e37446d862D0E29934aAF51Cdb128f9c9cA4bA,14.88468285,0.017428905,2,2.505837203,2.523266108,,,,
0xaA99157856D8785C3A0BAB85F070766554A1d882,10.61652943,0.012431201,2,2.505837203,2.518268404,,,,
0x826088b7174bd1f07BeCf359025Fa751E6AC11CB,9.908786089,0.011602484,2,2.505837203,2.517439687,,,,
0x41A1D64CFae0eb7c6A8E694975fF612C7C7386Fb,2.94862132,0.003452626,2,2.505837203,2.509289829,,,,
0xbFf36B0e434F7DDd28c523571c3B9F93f60132F6,9.56E-05,1.12E-07,2,2.505837203,2.505837315,,,,
0x9a3a55723DC8974289Ec64EE6517FcFb20577B40,3.91E-05,4.58E-08,2,2.505837203,2.505837249,,,,
0x518a8463FFFf4435431d889E507Fa1a9E1c34502,3.50E-05,4.10E-08,2,2.505837203,2.505837244,,,,
0x441599E98107aA7116F50C6dCF3CE6245e5F339E,1.95E-05,2.28E-08,2,2.505837203,2.505837226,,,,
0x8fF077D2A138C2f6Bd5De99D91BE50Ce4322f312,0,0,2,2.505837203,2.505837203,,,,
0x5047dDF0592D0602d7a386ba138fF46851078F66,0,0,2,2.505837203,2.505837203,,,,
0x76249dBd36A2C83cFC4f4075D1e7c2dfd4400251,0,0,2,2.505837203,2.505837203,,,,
0x48A7BEA12A800957113662d27468fD1C9E8D42Aa,0,0,2,2.505837203,2.505837203,,,,
0x72Da31304a7245195f4f4cB3bd7607e08fF9648B,0,0,2,2.505837203,2.505837203,,,,
0x5D5CC66fc2f3829c399E47F7B71A5be4918a8851,0,0,2,2.505837203,2.505837203,,,,
0x5173b8EA30cbCfFa8e049B762f2D1a92c21b02C9,0,0,2,2.505837203,2.505837203,,,,
0x482d63381DeD49C5374C346F38fcb9cD27B5D2Ba,0,0,2,2.505837203,2.505837203,,,,
0x2F1eA6322C976925F5121674196a364c05A2Eec9,0,0,2,2.505837203,2.505837203,,,,
0xDA9890c4d573fe27f79C0665ae7E740c6a11412F,0,0,2,2.505837203,2.505837203,,,,
0xCF0398faD70f35fF434CAe043C5696bbf92B6baF,0,0,2,2.505837203,2.505837203,,,,
0x6C522c94c3f5b213Ccf3298e03D5C947b760a2cB,0,0,2,2.505837203,2.505837203,,,,
0x15af88de8616dabF0e67589fe4Ec172191346176,0,0,2,2.505837203,2.505837203,,,,
0xa111ec0f48F2c4E99fEfa0A05E4F49f5d9d2871C,0,0,2,2.505837203,2.505837203,,,,
0x2b4aC053Dd77071069a773f5029b6bE396Ba49E9,0,0,2,2.505837203,2.505837203,,,,
0x0b788B9010252F7ec849E436ad94e8Bf0BA327b2,0,0,2,2.505837203,2.505837203,,,,
0x3FD60F2fE62BA9cA4816dB450fe8B2054a6A39B3,0,0,2,2.505837203,2.505837203,,,,
0xdd152203CbAB78e2479fce5820f6a0dA2966735A,0,0,2,2.505837203,2.505837203,,,,
0x7aa7a54D58C8b2F2a8559301C880d3cEd10B7e55,0,0,2,2.505837203,2.505837203,,,,
0xFBD079d71e751A431c3015c950812d8cD150ac99,0,0,2,2.505837203,2.505837203,,,,
0x1C190aea1409aC9036ED45E829de2018002Ac3D7,0,0,2,2.505837203,2.505837203,,,,
0xF873B307D6e816C1aeb29412d67F6bDF663b2fA8,0,0,2,2.505837203,2.505837203,,,,
0x4DDcDC7404233772A8887fA89bfB4ae41B47a087,0,0,2,2.505837203,2.505837203,,,,
0xC44F63485Ed5A23FbEEaE300adCA6a08A506aEF1,0,0,2,2.505837203,2.505837203,,,,
0x73c65A848607560345d363848a94862cdD26a3d4,0,0,2,2.505837203,2.505837203,,,,
0xCD05a3969c5158D658a9bDF3Ee6eBcC0712a0292,0,0,2,2.505837203,2.505837203,,,,
0x86137e70bB6B57462230477BbCD923B0E3ec5054,0,0,2,2.505837203,2.505837203,,,,
0xB41aB82bea5970d8221d1F2281AB88Be4b8C2Dd6,0,0,2,2.505837203,2.505837203,,,,
0x9319674B4532aCb79B45831D8f2380A80867a445,0,0,2,2.505837203,2.505837203,,,,
0xE1bCD0f5c6c855ee3452B38E16FeD0b7Cb0CC507,0,0,2,2.505837203,2.505837203,,,,
0x5B71ab89a74Eb8515585bf100A69BcF12F9eaA3b,0,0,2,2.505837203,2.505837203,,,,
0x1035fEE7621a4a902D75094aBd2E378e64B4b6cE,0,0,2,2.505837203,2.505837203,,,,
0x20C0c6dD1a90B2D27C7d6e911579BDAd94ccb087,2126.112184,2.489526148,0,0,2.489526148,,,,
0x10dF55eE5D2977F952f3f264b9e8218D699b36b1,2124.176606,2.487259723,0,0,2.487259723,,,,
0x947ebecd725e07baC225363F328De957AA5819b3,2106.157933,2.466161139,0,0,2.466161139,,,,
0x8728a49fE293A20345826493D9a82Bc9CF1953af,1025.572344,1.20087227,1,1.252918601,2.453790872,,,,
0x581dE43B0273915f61D015E394D2C6aF1F9ce8E6,2000,2.34185775,0,0,2.34185775,,,,
0xBb46A8ee4315a37C56AEcE45783045722dFD72a7,1991.371233,2.331754077,0,0,2.331754077,,,,
0x0FA9F57A333A1AeD3C13be77938C69aD43B3e203,906.1402124,1.061025739,1,1.252918601,2.313944341,,,,
0xB728311c5557f82050CDa1bbE98DfF6595BE969a,1951.419949,2.284973965,0,0,2.284973965,,,,
0x65C2433Db1FB9e6EAb8be06460D599B3AB645D58,1942.789634,2.27486848,0,0,2.27486848,,,,
0xCf3c8e131AE0838d973BD0711e34F3199CFD2949,1926.888895,2.256249845,0,0,2.256249845,,,,
0x3E35fAAE5FB365cad9fA38e54784B98567A6d765,846.2692428,0.990921092,1,1.252918601,2.243839694,,,,
0x0538b3956381B560Ed18a99F7887aDD3A4Dc478D,1902.025961,2.227137118,0,0,2.227137118,,,,
0x0030B9F1925408D79be83C7cecfffdbACb638e9B,824.9124346,0.965913789,1,1.252918601,2.21883239,,,,
0xAF51e6E946263e1d7B474073ee64EA0c5Bc01dA9,822.3913649,0.962961796,1,1.252918601,2.215880397,,,,
0xBF7725eCE8c2fa6023882Bb8B7D94a21b80c7E3d,803.7169998,0.941095442,1,1.252918601,2.194014044,,,,
0x6c3F5990C0B31e17fC5C9f728819EAc14D6f3926,788.4872458,0.923262484,1,1.252918601,2.176181085,,,,
0x473dbE59980321022F4487b49D96bdAc43cee78F,1852.002135,2.168562776,0,0,2.168562776,,,,
0x0998460853aBFa4D8ef6F2591AabeAE4D060Fb93,1843.845698,2.159012169,0,0,2.159012169,,,,
0x4572581Fc62D4477B9E11bb65eA8a1c306CbBa3D,755.9910713,0.885211774,1,1.252918601,2.138130376,,,,
0xE1e92C34B4a26e95da314D818b5D904eFB3961bD,741.628322,0.868394017,1,1.252918601,2.121312618,,,,
0x93DaC818e6f587852B9827350E69833f3069F692,679.6080032,0.795772635,1,1.252918601,2.048691236,,,,
0x84820DE436C3ACc9412e43FFE571737113718269,670.1780233,0.784730799,1,1.252918601,2.0376494,,,,
0x1AF8AF5ab89536BDeC74F51676ae24fA7E70C21b,1731.482077,2.02744236,0,0,2.02744236,,,,
0x6d96f02af1b8701E831A05AB273B75C6E2F02D1d,1718.01702,2.011675736,0,0,2.011675736,,,,
0xC83d2035094E05D7a83BeA5f92480aBB3577228B,1683.006289,1.97068066,0,0,1.97068066,,,,
0x7a1979A89c39E64b4c2dc6fd87f4f719Ae96a0ec,607.1754211,0.710959233,1,1.252918601,1.963877834,,,,
0x9b328488a8f0fa20628bb959769F0BA78de06466,1670.492703,1.956028141,0,0,1.956028141,,,,
0xB203df26AF3666f4214661f7f903C46EDF9403b0,1665.956821,1.950716946,0,0,1.950716946,,,,
0xde46215e67d35972f4C880D59969DD08a4c9fA28,591.7758009,0.692927373,1,1.252918601,1.945845974,,,,
0xA9bEA5C0C25E4D02d56CBFE9A7564c3CcF599617,579.7802067,0.678881385,1,1.252918601,1.931799987,,,,
0xbed58fA67Bd966A40460b42f065DccCb0fD4fE4f,573.8510802,0.6719388,1,1.252918601,1.924857401,,,,
0xF79C329A2EB7e98E58a24178777b72Eb64306298,1629.313324,1.907810018,0,0,1.907810018,,,,
0x3ab0CF7768611993838dc0DeBc60fceEE6Ce8aea,1622.612007,1.899963252,0,0,1.899963252,,,,
0x0AE57350662045c32B34f3b1E70C36E4EF1502E2,546.8256539,0.640293948,1,1.252918601,1.893212549,,,,
0xA5ba6Ae9CDF56761be100a33DE63363660ef744A,544.6010008,0.637689037,1,1.252918601,1.890607639,,,,
0x605572243c30Af7493707C9c8E8aA2Ee25537e9A,1607.802297,1.882622134,0,0,1.882622134,,,,
0xf5ED909Ff51045A4c1a8fc194809108a6F33d656,519.1559591,0.607894703,1,1.252918601,1.860813305,,,,
0xb910119F8B1838A95F9fbcF575E51e1E72469517,1581.713322,1.8520738,0,0,1.8520738,,,,
0xF22F00D0B95B1b728078066E5f4410F6B2Be8faE,1575.762079,1.845105319,0,0,1.845105319,,,,
0x9e4a0E99FE1A1aB62bf6917037B25742fAd59158,500.9736093,0.586604465,1,1.252918601,1.839523066,,,,
0xA709f9904a4E3cF50816609834175446C2246577,1554.354149,1.820038154,0,0,1.820038154,,,,
0xe023d9eaD98a431A88E913629599884839cDF92f,480.4142695,0.56253094,1,1.252918601,1.815449541,,,,
0xd54099EFee4180C868FaeA08F98B8bFb4730238F,1541.916129,1.805474118,0,0,1.805474118,,,,
0x2b62Cb060e78500B482a02aCc7a111b62d46E5A9,1535.933389,1.798468755,0,0,1.798468755,,,,
0x6B2D4ac2655c55712340d071d9Bb030eB293e3E1,1522.847619,1.783146249,0,0,1.783146249,,,,
0x5642111A57c82f2f50716C397efF0eefC25a2501,1509.091337,1.767038621,0,0,1.767038621,,,,
0xFCEE120094854fBfdc98cE8a80b8057BDEb928a7,416.8058737,0.488050033,1,1.252918601,1.740968634,,,,
0xe3dFF97E14F3a55228ED2F614114bf6b27a7677b,1478.166188,1.730827471,0,0,1.730827471,,,,
0x38048aF4da7d79d2b553836a6d4950d0AC4B60f7,1477.767591,1.730360743,0,0,1.730360743,,,,
0x0d39845d436DEe75a586D9930707a9d35564c961,1473.58984,1.725468893,0,0,1.725468893,,,,
0x30318A14f57F8fBa0339Ad0A7717E4483429EA4b,1467.133008,1.717908403,0,0,1.717908403,,,,
0x6C78583d25A1bb5C39A87c7BDe2cCC82870277A4,1465.792441,1.716338694,0,0,1.716338694,,,,
0xfE3f16B1cB7CE908B5386F6643a691526d2a0A84,394.6660072,0.462125824,1,1.252918601,1.715044425,,,,
0x4E90A671bE25dc57EaA83391F2F60eF0e6c3c1f8,1460.222992,1.709817265,0,0,1.709817265,,,,
0xdd3Fb1acB6d176852e70aA736E9Ef11Ec6D2B251,1384.162968,1.620756387,0,0,1.620756387,,,,
0x7dA08FBa7A69c67c0D06fD433aF0C53F9c75CeE8,312.9115043,0.366397116,1,1.252918601,1.619315717,,,,
0x98289029B0d4bB73Ead9Eb1A3300eD724Fcf6779,311.0637769,0.364233558,1,1.252918601,1.61715216,,,,
0xf929a6e76b4Bed6D81bcD58E0aC2991854892214,308.1699143,0.360845051,1,1.252918601,1.613763652,,,,
0x8238892095d3BAc5322894e84F349BCd52F843d5,1365.685505,1.599120591,0,0,1.599120591,,,,
0xB698be40b6fF59CecDC5472BCc6ba5dC8C087786,1361.180671,1.593845751,0,0,1.593845751,,,,
0x11CDb878196AacE05362e7CaA01dE4Ac1D039edC,280.7791388,0.328772401,1,1.252918601,1.581691003,,,,
0xdE312Cc0910EB6b6a30e9Ee0c9C4A08c40CD2265,279.1229144,0.32683308,1,1.252918601,1.579751682,,,,
0xDDf86597aFF5c826643BCed8eF0b84b10a2847aB,1346.565788,1.576732763,0,0,1.576732763,,,,
