token_type,token_address,receiver,amount,id
erc20,0x6e14790535C04b1A58592FBEe6109D9bc57a51aD,0x329c54289Ff5D6B7b7daE13592C6B1EDA1543eD4,636.9390445,
erc20,0x6e14790535C04b1A58592FBEe6109D9bc57a51aD,0xd281F988242C900d67fF2aafABe683B8004Ee778,472.3842911,
erc20,0x6e14790535C04b1A58592FBEe6109D9bc57a51aD,0x60eD33735C9C29ec2c26B8eC734e36D5B6fa1EAB,327.5194895,
erc20,0x6e14790535C04b1A58592FBEe6109D9bc57a51aD,0x4a39beD3F97ac8e4774b7407dE7090E7A1050A69,269.1422091,
erc20,0x6e14790535C04b1A58592FBEe6109D9bc57a51aD,0x6994ba66FD6789044c4aD43786CC16840d099C8a,264.4524651,
erc20,0x6e14790535C04b1A58592FBEe6109D9bc57a51aD,0x84Ef9d47a2B1cbFC2F011F886287Ef44F08c80ab,264.2940303,
erc20,0x6e14790535C04b1A58592FBEe6109D9bc57a51aD,0x6Cf9AA65EBaD7028536E353393630e2340ca6049,216.3448389,
erc20,0x6e14790535C04b1A58592FBEe6109D9bc57a51aD,0x8E3d6c8F591d73eBcF79810ebC4b3aDF829d2fB6,210.3130284,
erc20,0x6e14790535C04b1A58592FBEe6109D9bc57a51aD,0x156E6C5a2Fac34bB2Fcf2Ac1bbAA0E75BDE3aC4F,196.6452788,
erc20,0x6e14790535C04b1A58592FBEe6109D9bc57a51aD,0x7BFEe91193d9Df2Ac0bFe90191D40F23c773C060,191.4276148,
erc20,0x6e14790535C04b1A58592FBEe6109D9bc57a51aD,0x9289e0156d908EDBfa616bc08f99b0AD77a55e05,179.2440583,
erc20,0x6e14790535C04b1A58592FBEe6109D9bc57a51aD,0x60c4ae0EE854a20eA7796a9678090767679B30FC,173.0490698,
erc20,0x6e14790535C04b1A58592FBEe6109D9bc57a51aD,0x6021DB23296793f8D1e9CdF710b29356DAD1f4A5,131.4456427,
erc20,0x6e14790535C04b1A58592FBEe6109D9bc57a51aD,0xF17fAf9978B2F0087E6c78553Ede42D15abF76c5,129.204491,
erc20,0x6e14790535C04b1A58592FBEe6109D9bc57a51aD,0xE4ea40377D1ecA80c5F6D060A18528f3f73b2B61,119.4960388,
