Wallet,vGHST,vGHST VLT,Gotchis,Gotchi VLT,Total VLT
0x4177a5c0E2369F6830A4c3825aFc8fB3Dd47790D,17254.82922,18.51036969,14,16.72944544,35.23981513
0x985116F8C174fE13325D36685424d1796cC11f51,15294.95941,16.40789078,15,17.92440583,34.3322966
0x3F7C10cBbb1EA1046a80B738b9Eaf3217410c7F6,26159.1395,28.06259842,5,5.974801942,34.03740036
0x33aCB82452e13523535eA34D082b6Ee67D14E2C8,31347.30864,33.62828253,0,0,33.62828253
0x8B9F39b3c76AaB744BCee37cC56782bAC8eb5FFb,10799.2529,11.58505605,17,20.3143266,31.89938266
0x6fcf9D80e2b597F4B3FA764b5626F573a9Fc93D3,8910.834765,9.559227954,18,21.50928699,31.06851495
0xd07f70Dd326A34a00961139458d86c6A30FcdCA5,5211.500992,5.590713695,20,23.89920777,29.48992146
0x9fBa5259A1a4654212849E87CFdf5B28d5bbcB5e,25660.83003,27.52802966,0,0,27.52802966
0x1A760e3A431c8B9C075eD1280C8835a1a0F1651b,13972.07322,14.98874533,10,11.94960388,26.93834921
0x2D5f86cd294cA6c92189340EaEFf41fc63Dc66EF,2311.956028,2.480184547,20,23.89920777,26.37939232
0xE7793581460b2c5C088Ae0D6465DB6fCD33F3E43,17417.60539,18.6849902,6,7.169762331,25.85475254
0xa532F169ceE0e551D4Da641031Ac78fd85461035,23642.14053,25.36245106,0,0,25.36245106
0x38798bfB6016beEeae2b12ed1f7bA2c9bb49334f,0,0,21,25.09416816,25.09416816
0xF1E34bdc4D2316f27a5A61E2d5679292Faf67A4f,12186.02881,13.07274013,10,11.94960388,25.02234402
0x5039E2936ec2a588CaD92E4EDCf41a1D3a443186,7649.258738,8.205853871,13,15.53448505,23.74033892
0xD2eeFF73117C86c14F11A6052620848F8dD6E0c8,20940.48295,22.46420849,1,1.194960388,23.65916888
0x34EC9c1D89cE8Afa701D079FD908FcA95f49667a,4932.824026,5.291758916,15,17.92440583,23.21616474
0xd4e42e41FCa01464d36a44ACAb98D2aA1447e8f4,8.99751E-05,9.65221E-08,19,22.70424738,22.70424748
0x1163E75d2bf3E0ffDB3602FBe0aBA099D5c20e3c,20978.37139,22.50485387,0,0,22.50485387
0xd1ccaB6B1F4606d80106B52a4415985ab78CbB93,20713.81461,22.22104672,0,0,22.22104672
0x6186290B28D511bFF971631c916244A9fC539cfE,4766.856555,5.113714891,14,16.72944544,21.84316033
