Wallet,vGHST,vGHST VLT,Gotchis,Gotchi VLT,total VLT
0x33f844352144a9DDd91542b0adCD8Ba0dD142e93,33770.14786,32.18731871,0,0,32.18731871
0x3C25AE7daE49b3c24439549928BfC1DF60A0aD20,0,0,31,32.1544543,32.1544543
0x66ab6A57322aC5FD7026662675Db0E83307e025E,0,0,31,32.1544543,32.1544543
0x4177a5c0E2369F6830A4c3825aFc8fB3Dd47790D,16691.43173,15.9090933,15,15.55860692,31.46770022
0x985116F8C174fE13325D36685424d1796cC11f51,15289.53739,14.57290667,15,15.55860692,30.13151359
0xbD6F5BdC401AB1Ca811e40755f4A2ddAd75cE2cc,0,0,29,30.07997338,30.07997338
0xe17686193c98482347e3E2E754b9fd857dA37a86,4337.706416,4.13439525,25,25.93101154,30.06540679
0x22CAb81E0FEe2bad5b015DbBEB6A374A1B8738de,311.5140505,0.296913181,28,29.04273292,29.3396461
0xd553294B42bdFEb49D8f5A64E8B2D3A65fc673A9,0,0,28,29.04273292,29.04273292
0x93468aDecDcCD18131ce1fd8cAEed68fB3de43e7,0,0,28,29.04273292,29.04273292
0x6fcf9D80e2b597F4B3FA764b5626F573a9Fc93D3,9285.198728,8.849995329,19,19.70756877,28.5575641
0xaE74D4Af5310170f8B2c0227B0C8CA70c8E2C78F,0,0,26,26.968252,26.968252
0xd07f70Dd326A34a00961139458d86c6A30FcdCA5,5211.500992,4.967234497,20,20.74480923,25.71204372
0x10e11E6443904faF15cdb944f3E99C321Ccc6199,10216.86031,9.737989318,15,15.55860692,25.29659624
0x9fBa5259A1a4654212849E87CFdf5B28d5bbcB5e,25648.8281,24.44665058,0,0,24.44665058
0x7264E14a050fE6A383C654448FCc84d7A4b9eC94,4917.398637,4.686916914,19,19.70756877,24.39448568
0x6D33ECD723155522d597682Df1f0Ac10e7D7D9ed,0,0,23,23.85653061,23.85653061
0x8B9F39b3c76AaB744BCee37cC56782bAC8eb5FFb,10799.2529,10.29308478,13,13.484126,23.77721078
0x763c823E2bdd66538C85736B1784031Fa4d993F6,24411.97736,23.26777186,0,0,23.26777186
0x38798bfB6016beEeae2b12ed1f7bA2c9bb49334f,6.18602E-05,5.89607E-08,22,22.81929015,22.81929021
0xa532F169ceE0e551D4Da641031Ac78fd85461035,23639.51471,22.53151503,0,0,22.53151503
0x5039E2936ec2a588CaD92E4EDCf41a1D3a443186,8323.363249,7.933241714,14,14.52136646,22.45460817
0x3cb76EC20b4f7C1871696520eCC50e44be7244c5,22204.66703,21.16391962,1,1.037240461,22.20116008
0xAAE96b3720d3499cA3B40C55ef16f34D7fCfa06D,15853.50297,15.11043881,6,6.223442768,21.33388158
0x34EC9c1D89cE8Afa701D079FD908FcA95f49667a,5939.757262,5.661356914,15,15.55860692,21.21996384
0xD2eeFF73117C86c14F11A6052620848F8dD6E0c8,20929.98927,19.94898684,1,1.037240461,20.9862273
0xd1ccaB6B1F4606d80106B52a4415985ab78CbB93,21277.014,20.2797463,0,0,20.2797463
0x472d7E705f3baa44f82bFF5B397330015d810828,2.40249E-05,2.28988E-08,19,19.70756877,19.70756879
0xcCc3cE05B1D1B4E4A72e2052b98B1de8E60593E8,19121.47007,18.22523414,1,1.037240461,19.2624746
0x6186290B28D511bFF971631c916244A9fC539cfE,4766.856555,4.543430839,14,14.52136646,19.0647973
0xb2ac25160796b5e384EdC1Fd8f4479A020C1B53C,14452.88883,13.77547238,5,5.186202307,18.96167469
0xAb2e11C99D8830D5d9B2494A565c974595e39eef,15481.64505,14.75601012,4,4.148961846,18.90497197
0x9080196182F77B89BB5B0EeE3Ddb48cFA716c4c3,0,0,18,18.67032831,18.67032831
0xDd60673f74E90801aFe2Fc7B0E28647f5D3D6764,0,0,18,18.67032831,18.67032831
0xBDc7a955505e20410061744f556f6dEC761Bfb8f,3091.183349,2.946297542,15,15.55860692,18.50490446
0x1915fd19E19858f815C924Df8D2d6e7065f1e547,19288.62684,18.38455616,0,0,18.38455616
0x4A32007040567190BeD4fa6Ff3f5A03C0d47C9D7,19212.1335,18.3116481,0,0,18.3116481
0x3CF4E2F525C3e755c4aae97846379Ef703252288,19143.61461,18.24634075,0,0,18.24634075
0x1A760e3A431c8B9C075eD1280C8835a1a0F1651b,14505.74613,13.82585222,4,4.148961846,17.97481407
0x9ff84B91998dF96A6587DB8dDe8D4E47518107d6,18714.28389,17.83713303,0,0,17.83713303
0xd4e42e41FCa01464d36a44ACAb98D2aA1447e8f4,8.99751E-05,8.57579E-08,17,17.63308784,17.63308793
0xbba2379F5cc9A2f248C5Cf18aD72379AE2478F42,0,0,17,17.63308784,17.63308784
0x59bdFB381CA2080D0D042903e776D3DCb548050A,5355.556075,5.104537623,12,12.44688554,17.55142316
0x60523Cd3F5CF0061C6f042545371Fa6ff8cD397B,1994.546443,1.901060733,15,15.55860692,17.45966765
0xa05f67c36cb5fE19Aca3fDb8b4671F4b2d46E421,17481.58955,16.6622159,0,0,16.6622159
0x20eC02894D748C59c01B6bF08FE283D7bB75A5d2,0,0,16,16.59584738,16.59584738
0x5C5A4AE893c4232A050b01a84E193e107Dd80CA2,0,0,16,16.59584738,16.59584738
0x08f214ECD776cc89f89A65c2Daa62A3aB5191A2E,17379.05742,16.56448952,0,0,16.56448952
0x64dF7AF696e0977771a0E1e1B1a8dD22DED3Cf4b,7350.236728,7.005726276,9,9.335164153,16.34089043
0xa915023B3eD1e00E078789e63de079b4D6dCc348,1.000051553,0.000953178,15,15.55860692,15.5595601
0x4eb172821B5bC013269c4F6f6204F092D44197EC,1068.27312,1.018202453,14,14.52136646,15.53956891
