token_type,token_address,receiver,amount,id
erc20,0x6e14790535C04b1A58592FBEe6109D9bc57a51aD,0x329c54289Ff5D6B7b7daE13592C6B1EDA1543eD4,585.2568792,
erc20,0x6e14790535C04b1A58592FBEe6109D9bc57a51aD,0xd281F988242C900d67fF2aafABe683B8004Ee778,443.1431852,
erc20,0x6e14790535C04b1A58592FBEe6109D9bc57a51aD,0x6Cf9AA65EBaD7028536E353393630e2340ca6049,366.2953707,
erc20,0x6e14790535C04b1A58592FBEe6109D9bc57a51aD,0x60eD33735C9C29ec2c26B8eC734e36D5B6fa1EAB,296.9318506,
erc20,0x6e14790535C04b1A58592FBEe6109D9bc57a51aD,0x4a39beD3F97ac8e4774b7407dE7090E7A1050A69,250.8980584,
erc20,0x6e14790535C04b1A58592FBEe6109D9bc57a51aD,0x84Ef9d47a2B1cbFC2F011F886287Ef44F08c80ab,241.1414832,
erc20,0x6e14790535C04b1A58592FBEe6109D9bc57a51aD,0x6994ba66FD6789044c4aD43786CC16840d099C8a,240.8829547,
erc20,0x6e14790535C04b1A58592FBEe6109D9bc57a51aD,0x8E3d6c8F591d73eBcF79810ebC4b3aDF829d2fB6,181.6352302,
erc20,0x6e14790535C04b1A58592FBEe6109D9bc57a51aD,0x7BFEe91193d9Df2Ac0bFe90191D40F23c773C060,174.6345119,
erc20,0x6e14790535C04b1A58592FBEe6109D9bc57a51aD,0x156E6C5a2Fac34bB2Fcf2Ac1bbAA0E75BDE3aC4F,172.0230421,
erc20,0x6e14790535C04b1A58592FBEe6109D9bc57a51aD,0xF17fAf9978B2F0087E6c78553Ede42D15abF76c5,166.3347659,
erc20,0x6e14790535C04b1A58592FBEe6109D9bc57a51aD,0x9289e0156d908EDBfa616bc08f99b0AD77a55e05,162.8848119,
erc20,0x6e14790535C04b1A58592FBEe6109D9bc57a51aD,0x60c4ae0EE854a20eA7796a9678090767679B30FC,157.2583857,
erc20,0x6e14790535C04b1A58592FBEe6109D9bc57a51aD,0xbb73548A0e6F839fb58e9D59969Ba6AEdEcDF5f1,121.7000328,
erc20,0x6e14790535C04b1A58592FBEe6109D9bc57a51aD,0x6021DB23296793f8D1e9CdF710b29356DAD1f4A5,119.4488621,
erc20,0x6e14790535C04b1A58592FBEe6109D9bc57a51aD,0xc0AFEF712a1341cA78dA145B2AFAd346E8C3574F,113.8395275,
erc20,0x6e14790535C04b1A58592FBEe6109D9bc57a51aD,0xE4ea40377D1ecA80c5F6D060A18528f3f73b2B61,109.5646612,
erc20,0x6e14790535C04b1A58592FBEe6109D9bc57a51aD,0xf09D1acBF092EC47970a2aA9e16Bc658b2ECf15e,108.5898746,
erc20,0x6e14790535C04b1A58592FBEe6109D9bc57a51aD,0xD98695E2FCE07e908c9F523387b1b1f8Eb9d41EC,95.72007527,
erc20,0x6e14790535C04b1A58592FBEe6109D9bc57a51aD,0xd757f002d43DcB8dB9A4E43A8350Aa8cCcdC4e4f,90.14498134,
erc20,0x6e14790535C04b1A58592FBEe6109D9bc57a51aD,0x795f50722Cf5ad82F78Dda8dC8F7B235332977C3,89.16856932,
erc20,0x6e14790535C04b1A58592FBEe6109D9bc57a51aD,0x17a3831B39cc557296d0C322f9C2D42C0b3A8F3f,89.04369717,
erc20,0x6e14790535C04b1A58592FBEe6109D9bc57a51aD,0x2848b9f2D4FaEBaA4838c41071684c70688B455d,85.62269743,
erc20,0x6e14790535C04b1A58592FBEe6109D9bc57a51aD,0xCd8Eddd0A27047D53D65f23D483A8A169D54526B,67.12877955,
erc20,0x6e14790535C04b1A58592FBEe6109D9bc57a51aD,0xF0Bc763e0A6AF4784a36fa102220FF60eC651f9e,67.05700948,
erc20,0x6e14790535C04b1A58592FBEe6109D9bc57a51aD,0x2c123fc5C27888571CD525e8ae9b0c5ff848386D,65.87717847,
