Address,vGHST,vGHST VLT,Gotchi,Gotchi VLT,total VLT
0x01e6fd0aE73D9194b19f9B376065577927A0D5f5,0,0,3,4.40151867,4.40151867
0x8fF077D2A138C2f6Bd5De99D91BE50Ce4322f312,0,0,3,4.40151867,4.40151867
0xA1958a37C21372482DEfF4618BAEbbeC23C9a449,0,0,3,4.40151867,4.40151867
0x65E856C356f0c220fC69C51A66B007748C7596e4,0,0,3,4.40151867,4.40151867
0x770aaA6828E3659f2D12D6b8CA999D34344385E8,0,0,3,4.40151867,4.40151867
0xE2dE15659663F7024699E1e573C033e2EFD5bCb1,0,0,3,4.40151867,4.40151867
0xdd152203CbAB78e2479fce5820f6a0dA2966735A,0,0,3,4.40151867,4.40151867
0x4a47096E0dDD4EEd05eF00f0F081bc7700c6DD75,0,0,3,4.40151867,4.40151867
0xeDD0d71F2b7703E1642ea83d8A6f9790aCda1fdA,648.3155417,1.343131625,2,2.93434578,4.277477405
0x4Cd3210Ce0E7AEF75eCFf5475B75034dc328B1d4,639.8530761,1.325599722,2,2.93434578,4.259945502
0xc15E011B8E117FbA8cC241C70950fC79f515AB3E,1335.350007,2.766478219,1,1.46717289,4.233651109
0x4958CE329Ed1Eb97e02c59cB847c692941081219,1290.109032,2.672751352,1,1.46717289,4.139924242
0x4961a4c211E482C45b09e02848575324cf86F988,1995.464751,4.134054548,0,0,4.134054548
0xBb46A8ee4315a37C56AEcE45783045722dFD72a7,1992.884401,4.128708773,0,0,4.128708773
0xdAa11DD2F1c174391EAC8C1426D5491b21FA9cd3,1974.404816,4.090424152,0,0,4.090424152
0x65C2433Db1FB9e6EAb8be06460D599B3AB645D58,1942.789634,4.024926183,0,0,4.024926183
0x00553b963DE06016C68681C9BEE10A79c51c5D8A,508.7068053,1.053900692,2,2.93434578,3.988246472
0x481A2be12532D5CD1295239557168d01C5d09708,498.0397987,1.031801586,2,2.93434578,3.966147366
0x04E60C358Da4d51DB8c7be369B94039Af465AdFf,497.5777032,1.030844251,2,2.93434578,3.965190031
0x6877FdEAC0d0D5d61B4cA3BBd42501a2fF02c144,1189.354682,2.46401603,1,1.46717289,3.93118892
0x34263200f4236Aa7f6E1DF98e87aF7df1210F3aD,1188.686282,2.462631288,1,1.46717289,3.929804178
0x7b0B5fbb7B5CA042D82128F66965bfD185Ac30DC,476.9288359,0.988065473,2,2.93434578,3.922411253
0x1B3c00A967aA935100342eCdf38198E21De1a1CF,1157.480115,2.397980688,1,1.46717289,3.865153578
0xDBD30B8A960264a5d0aF925666199320AE3e629d,1858.609003,3.85052705,0,0,3.85052705
0x0998460853aBFa4D8ef6F2591AabeAE4D060Fb93,1843.845698,3.819941541,0,0,3.819941541
0x25955561740Ee18502B1A329a664C2Cd77B23e48,1131.325336,2.343795173,1,1.46717289,3.810968062
0x8bA89f1c8e3D7543E1D74a82e0388373F28C36bA,414.5059435,0.858742396,2,2.93434578,3.793088176
0xE1bCD0f5c6c855ee3452B38E16FeD0b7Cb0CC507,413.2995306,0.85624304,2,2.93434578,3.79058882
0xba96a2ba89eA249148ee599d2BBcD669DE94d4B6,1820.853504,3.772308033,0,0,3.772308033
0x3A631b481a1B225e32D20C28BB531587e9F32dA0,1099.295736,2.277438645,1,1.46717289,3.744611535
0x518a8463FFFf4435431d889E507Fa1a9E1c34502,378.1911448,0.783508113,2,2.93434578,3.717853893
0x1AF8AF5ab89536BDeC74F51676ae24fA7E70C21b,1731.482077,3.587154999,0,0,3.587154999
0xC0fca04Ff8721462c53d848610818b25427B5b29,315.0410425,0.652678457,2,2.93434578,3.587024237
0xd6715f048B7812F6fcFd04a84CcE9F391968e705,300.7881383,0.623150357,2,2.93434578,3.557496136
0xD8dB8f3369EFAFb47175e9078B83D6C4f724BD5d,296.4919973,0.614249933,2,2.93434578,3.548595713
0xA11f19D27A73C6dfb7A700175357c1dedf79367D,992.0916549,2.055341252,1,1.46717289,3.522514142
0x48A7BEA12A800957113662d27468fD1C9E8D42Aa,957.4773066,1.983629835,1,1.46717289,3.450802725
0x59F76c18a614085E16A0B9e8455b8999f76b0DCa,956.9841819,1.982608216,1,1.46717289,3.449781106
0x8728a49fE293A20345826493D9a82Bc9CF1953af,931.5690614,1.929955071,1,1.46717289,3.397127961
0x995b14DAdC423C93C816D3A96d392A0a3F203304,203.4590096,0.421511151,2,2.93434578,3.355856931
0xc0FF6889750F9a8EF958B9B7AD32171eCB242035,1618.795921,3.353700254,0,0,3.353700254
0x7bB85b553c04cF2dFCBbDac998eA3621e17236c3,197.832211,0.409853971,2,2.93434578,3.344199751
0x11f11DAFde2eD523CD935184dd28876cE52F1652,879.2618699,1.821588946,1,1.46717289,3.288761836
0xA839199aC9Ae19b15265659e45C60B67bcA1B477,168.9533035,0.350024811,2,2.93434578,3.284370591
0xb910119F8B1838A95F9fbcF575E51e1E72469517,1582.453457,3.278408656,0,0,3.278408656
0x3e05FC835a92fa1AD481C623d1F5097BFd55Bb18,153.7892896,0.318609142,2,2.93434578,3.252954922
0x56f820BC0bB5326C74b804CEbAA37C3EE7524f8E,147.2702778,0.305103541,2,2.93434578,3.239449321
0x38dAEa6f17E4308b0Da9647dB9ca6D84a3A7E195,140.939261,0.291987414,2,2.93434578,3.226333194
0xEd71d7586839Db87Ee8D48454969AB8609f24136,844.8234751,1.750242057,1,1.46717289,3.217414947
0xd54099EFee4180C868FaeA08F98B8bFb4730238F,1549.906547,3.210980403,0,0,3.210980403
0x157DD18CF70815dF7c25948ced9760aA61f6DF17,1545.730849,3.202329505,0,0,3.202329505
0x2b62Cb060e78500B482a02aCc7a111b62d46E5A9,1535.933389,3.18203186,0,0,3.18203186
0x551d3A37E1613E8b21f2AD613A01Bf97ec2d2389,118.3525275,0.24519391,2,2.93434578,3.17953969
0x6B2D4ac2655c55712340d071d9Bb030eB293e3E1,1523.344954,3.155952084,0,0,3.155952084
0x7909759B82EB27aB3Cc886C5f3fCE3A72a565b39,99.69133685,0.206533052,2,2.93434578,3.140878831
0x1CBd483CDa3AeADCC668be6e1252B01Bf3824411,98.24695184,0.203540683,2,2.93434578,3.137886463
0xaA983Fe498c300094B708c3B48deDE9bd91A0183,73.00514216,0.15124659,2,2.93434578,3.08559237
0xA9bEA5C0C25E4D02d56CBFE9A7564c3CcF599617,780.0659609,1.616082285,1,1.46717289,3.083255175
0xaA99157856D8785C3A0BAB85F070766554A1d882,67.46518969,0.139769332,2,2.93434578,3.074115111
0xF79C329A2EB7e98E58a24178777b72Eb64306298,1482.452704,3.07123458,0,0,3.07123458
0x9f32B5A3A6A21dF1671c74372F18415CB3FCaca2,771.539128,1.598417031,1,1.46717289,3.06558992
0x482d63381DeD49C5374C346F38fcb9cD27B5D2Ba,61.01983355,0.126416325,2,2.93434578,3.060762105
0x0464349e7012a83C965D672E9eca3896A1260624,50.69798977,0.105032301,2,2.93434578,3.039378081
0x4572581Fc62D4477B9E11bb65eA8a1c306CbBa3D,755.9910713,1.56620573,1,1.46717289,3.03337862
0xE1e92C34B4a26e95da314D818b5D904eFB3961bD,741.628322,1.536450061,1,1.46717289,3.003622951
0x0b788B9010252F7ec849E436ad94e8Bf0BA327b2,29.61749076,0.061359301,2,2.93434578,2.995705081
0x735DDe08A1D36939DA610CE5B7b9688db97234Bf,29.616551,0.061357354,2,2.93434578,2.995703134
0x002d2715b179d0DB3e17cC28317A98F2F65E6884,1441.74877,2.986907214,0,0,2.986907214
0x80E7E06F096380DD0D3f9ceC4fDEcE370DB4CDbD,24.72399946,0.051221332,2,2.93434578,2.985567112
0xdeba9a360C9da03e5Fb30D617b6d28426E3c7Fc6,730.6340916,1.513673037,1,1.46717289,2.980845927
0xF18da6a854c715e2a6Cc74C3f12c9c2417ee3312,13.05921887,0.027055112,2,2.93434578,2.961400892
0x0030B9F1925408D79be83C7cecfffdbACb638e9B,12.26953432,0.025419103,2,2.93434578,2.959764883
0x73c65A848607560345d363848a94862cdD26a3d4,10,0.020717252,2,2.93434578,2.955063031
0x826088b7174bd1f07BeCf359025Fa751E6AC11CB,9.908786089,0.020528282,2,2.93434578,2.954874061
0xbF7a2633cc06F9bd31fc523ba42860Cd266F97bA,3.944069743,0.008171029,2,2.93434578,2.942516808
0xCD05a3969c5158D658a9bDF3Ee6eBcC0712a0292,1.972689607,0.004086871,2,2.93434578,2.93843265
0xa275d3995032B468898c6AA80E132a307ac086D7,0.986680071,0.00204413,2,2.93434578,2.93638991
0x22afACf0338dB23D9DEE2ECE5399ec6b24ac8Ab4,0.803735839,0.00166512,2,2.93434578,2.936010899
0xbFf36B0e434F7DDd28c523571c3B9F93f60132F6,9.55982E-05,1.98053E-07,2,2.93434578,2.934345978
0x5CD4EF55C339ef01f79f494c0a568df90699Aa22,6.32638E-05,1.31065E-07,2,2.93434578,2.934345911
0x2994d42Ff4547f5C88F97FE3c11e4c97f85A0283,6.03496E-05,1.25028E-07,2,2.93434578,2.934345905
0xE9bb842F4535fB16aeFd984C4C06e97E55a50318,2.13867E-05,4.43073E-08,2,2.93434578,2.934345824
0xbfD82bD44b3DF57B26e29770D0c8f1690f1c49F1,7.40412E-06,1.53393E-08,2,2.93434578,2.934345795
0xCF0398faD70f35fF434CAe043C5696bbf92B6baF,0,0,2,2.93434578,2.93434578
0x7784981924567c0AA2c0c3e17ce9b1eE309E5701,0,0,2,2.93434578,2.93434578
0x5B71ab89a74Eb8515585bf100A69BcF12F9eaA3b,0,0,2,2.93434578,2.93434578
0x2F1eA6322C976925F5121674196a364c05A2Eec9,0,0,2,2.93434578,2.93434578
0xacEB122F86EB1AaBdfc9f9149c9011dF537f83Ca,0,0,2,2.93434578,2.93434578
0x33E580CEe928D83a61B98905a1F9bE68eA6279B8,0,0,2,2.93434578,2.93434578
0xe4174066e7dE8D09F9E661EB03D9d4A632e896b5,0,0,2,2.93434578,2.93434578
0x86137e70bB6B57462230477BbCD923B0E3ec5054,0,0,2,2.93434578,2.93434578
0x3b66bcA9b58ACb2e0894654f27EDC96fa1b6B0F1,0,0,2,2.93434578,2.93434578
0x9319674B4532aCb79B45831D8f2380A80867a445,0,0,2,2.93434578,2.93434578
0x6C522c94c3f5b213Ccf3298e03D5C947b760a2cB,0,0,2,2.93434578,2.93434578
0xE7c8712fC60B20693046c71E5012801eaAfc7217,0,0,2,2.93434578,2.93434578
0x72Da31304a7245195f4f4cB3bd7607e08fF9648B,0,0,2,2.93434578,2.93434578
0x5173b8EA30cbCfFa8e049B762f2D1a92c21b02C9,0,0,2,2.93434578,2.93434578
0x4DDcDC7404233772A8887fA89bfB4ae41B47a087,0,0,2,2.93434578,2.93434578
0x505d867c40931Bf56393F23CFA766fff8FA406e3,0,0,2,2.93434578,2.93434578
0x5dA5F4c020f856aBdB168fd35c957D6006ba2edE,0,0,2,2.93434578,2.93434578
0x402C2A801aFbB6641c19FD0FC8fe6282D53D137F,0,0,2,2.93434578,2.93434578
0xC44F63485Ed5A23FbEEaE300adCA6a08A506aEF1,0,0,2,2.93434578,2.93434578
0xf7ea3A3aa86aA4E8877D1B93C554AaA55694CFEA,0,0,2,2.93434578,2.93434578
0x445ba6F9f553872Fa9cDC14F5c0639365b39C140,0,0,2,2.93434578,2.93434578
0x8A07289E9FFe54f7305875518902efB565d6a207,0,0,2,2.93434578,2.93434578
0x7aa7a54D58C8b2F2a8559301C880d3cEd10B7e55,0,0,2,2.93434578,2.93434578
0x4dC5Ea211E424cE66dD451A7Ac3BfdB99eb1889B,0,0,2,2.93434578,2.93434578
0x15af88de8616dabF0e67589fe4Ec172191346176,0,0,2,2.93434578,2.93434578
0xB6e6172a1CAF201C1FDE4f111b67A4b857DeF0bA,0,0,2,2.93434578,2.93434578
0xad82aECD14D42Aa19f5B6175E23937F33d25BaBe,0,0,2,2.93434578,2.93434578
0xb19BC46C52A1352A071fe2389503B6FE1ABD50Ff,701.4043658,1.453117078,1,1.46717289,2.920289968
0xad6034C145530682eD7643478b6678e2E2bBaad6,642.854067,1.331816951,1,1.46717289,2.798989841
0x62B5c94aF16F8b5b53BEd8DA61ecB5Ba41C14931,633.9939567,1.313461237,1,1.46717289,2.780634127
0x9702235d4999201f3Ab13226232942593E84B576,612.5627873,1.269061744,1,1.46717289,2.736234634
0x7a1979A89c39E64b4c2dc6fd87f4f719Ae96a0ec,607.1754211,1.257900602,1,1.46717289,2.725073492
0x6D881ED51C6e660a44901A81BE6363B68F5d8A37,1303.931749,2.701388222,0,0,2.701388222
0x97495531A4073953c39e61a09Cc5B4eD69Da1F2B,1300.000004,2.693242728,0,0,2.693242728
0xBfBD59C39f83068Ebe8EF181B927B85400222292,572.437636,1.185933458,1,1.46717289,2.653106348
0x0AE57350662045c32B34f3b1E70C36E4EF1502E2,548.6596106,1.136671925,1,1.46717289,2.603844815
0xA5ba6Ae9CDF56761be100a33DE63363660ef744A,544.6010008,1.1282636,1,1.46717289,2.59543649
0xbC5e6cF484D1317ee285a1A441149657fA424a7d,528.5195165,1.094947185,1,1.46717289,2.562120075
0x6d96f02af1b8701E831A05AB273B75C6E2F02D1d,1228.703366,2.545535689,0,0,2.545535689
0xf5Fe364D18F4a5A53BADCe9a046ba74cfC97f6Fb,496.1632522,1.027913898,1,1.46717289,2.495086787
0xc9c026d92314aaA032cf493DB1058B143DBf9AFF,474.6611191,0.983367387,1,1.46717289,2.450540277
0x68CC67e6899bE5a34002091449CB8860B132cCA3,1181.505782,2.447755266,0,0,2.447755266
0xFCEE120094854fBfdc98cE8a80b8057BDEb928a7,416.8058737,0.863507219,1,1.46717289,2.330680109
0xfE3f16B1cB7CE908B5386F6643a691526d2a0A84,394.6660072,0.817639501,1,1.46717289,2.28481239
0x88d5EB1993dD04bf2175f940e64fD49A90D13F8b,386.4514293,0.800621153,1,1.46717289,2.267794043
0xdd3Fb1acB6d176852e70aA736E9Ef11Ec6D2B251,1090.529558,2.259277533,0,0,2.259277533
0x8E13649613B774Ab67D1C1eDfc22a2202270fD81,1087.584326,2.253175822,0,0,2.253175822
0xde46215e67d35972f4C880D59969DD08a4c9fA28,362.9516422,0.751936052,1,1.46717289,2.219108942
0x31F10E898CA5432c95e287e671BC1EFef8Ce5362,356.5295287,0.738631198,1,1.46717289,2.205804088
0x9720bB804ACA0a01BFF95AF749B34eCA59eD5fb4,346.1752884,0.717180058,1,1.46717289,2.184352948
0x9ded7B691962446704C7bD7D0dfb1F028a2a52F1,338.3881282,0.701047202,1,1.46717289,2.168220092
0x2FAf55a544c5F73666438BC185aeCC9D685E6E3C,323.0362669,0.669242365,1,1.46717289,2.136415254
0x4Faf6D6819A7f9085bA6587b867Ec6ac20aC6641,319.4678812,0.66184965,1,1.46717289,2.12902254
0x7dA08FBa7A69c67c0D06fD433aF0C53F9c75CeE8,314.5318274,0.651623503,1,1.46717289,2.118796393
0x13cb2A37ce9B30F1bA27f527347dc636E33272d7,1010.192253,2.092840716,0,0,2.092840716
0xB728311c5557f82050CDa1bbE98DfF6595BE969a,1005.110548,2.082312821,0,0,2.082312821
0x3BaC1185Ce631D2AfF051C4894BeAf4071be1993,296.1579324,0.613557843,1,1.46717289,2.080730732
0x0604E36672dcC192c4880Dfc7FE8B39Ac8E3542a,1000,2.071725169,0,0,2.071725169
0xFaca00C761491e853f9336F378D903D87b77B68d,996.9275904,2.065359981,0,0,2.065359981
0x98289029B0d4bB73Ead9Eb1A3300eD724Fcf6779,285.9652971,0.592441504,1,1.46717289,2.059614393
0x2b95890732184B1017cF61cd92B0e42CB8b3CA17,992.3110684,2.055795816,0,0,2.055795816
0x507F0F88f638AA8a9b26a954A1e0aB680F663D4a,280.8297909,0.581802146,1,1.46717289,2.048975036
0xdE312Cc0910EB6b6a30e9Ee0c9C4A08c40CD2265,279.1229144,0.578265967,1,1.46717289,2.045438857
0xBfe09443556773958bae1699b786d8E9680B5571,986.6093609,2.043983445,0,0,2.043983445
0xc78652Eae0b73256F0598ddDA47B6814B23a8D8F,275.8133858,0.571409533,1,1.46717289,2.038582423
0xAE35f25d082B33db3d3A8d37f41E12fF2f979071,274.2916767,0.56825697,1,1.46717289,2.03542986
0xbA5589313Ee771863f923AaEde36027901364AA7,259.18771,0.536965702,1,1.46717289,2.004138592
0x3Fc5E8CFb8586cDA278b84A8aF30598CdB6a4a82,246.6598408,0.5110114,1,1.46717289,1.97818429
0x178379B4BbA3B5ACab18BEbb9E03abBd899827F8,246.471284,0.510620763,1,1.46717289,1.977793652
0xcBeF46a7Cbe1f46a94ab77501EAa32596Ab3c538,243.2002453,0.503844069,1,1.46717289,1.971016959
0xc0AFEF712a1341cA78dA145B2AFAd346E8C3574F,942.3061604,1.95219939,0,0,1.95219939
0xca247f64eD79B76B2555971B9Eea802C68D1dB2B,935.8707005,1.938866885,0,0,1.938866885
0xB698be40b6fF59CecDC5472BCc6ba5dC8C087786,934.9815472,1.937024804,0,0,1.937024804
0x84820DE436C3ACc9412e43FFE571737113718269,225.2508645,0.466657885,1,1.46717289,1.933830775
0xb86737F3b14dE6eB7970e2D440B0ad91cb008133,210.3460391,0.435779183,1,1.46717289,1.902952073
0x7BcEc44C7486143Ee875103De66006047CaE8Df7,203.7299295,0.422072423,1,1.46717289,1.889245313
0xedfb6Cd3069fe177C1cBe63C066Cae12D754d124,199.3873214,0.413075732,1,1.46717289,1.880248622
0xD8d462958Fe3194cAbb95d502F1Ad7ddcF7E0558,886.5013048,1.836587066,0,0,1.836587066
0x9E3e4F6535C7d20853a271f4F45A81fDED8C7DAA,175.9286439,0.3644758,1,1.46717289,1.831648689
0x78B3367B0F547Cd16Bac453F788956AfcE92447B,174.7251547,0.361982501,1,1.46717289,1.829155391
0x73719C0C85a430aB716bafC6A2A6768e40F7D334,173.657051,0.359769683,1,1.46717289,1.826942573
0xC5c60f47F3Cb3A335474EEb69009d611C040B7A6,173.6297544,0.359713132,1,1.46717289,1.826886022
0xe73B5632eE888fDC43C1E95885d746FfCeF07b16,160.0397512,0.331558381,1,1.46717289,1.79873127
0xCDab759A1D97C166de67f2826b1eF276b04a31C2,159.8496603,0.331164565,1,1.46717289,1.798337454
0xa23B4bc39070Fdb30779F3e587B720fefEF328EC,159.3715321,0.330174014,1,1.46717289,1.797346904
0x4bd69A8Ceb37b52Aa03dF9eE80A58f94d6A1fB33,154.8831582,0.320875337,1,1.46717289,1.788048227
0x585E184Dc84968F83e5702659e7e4546545979C0,152.2221478,0.315362455,1,1.46717289,1.782535345
0x00987cbCE7014389197f9D5468Dab5A8facFfeE0,151.7356507,0.314354567,1,1.46717289,1.781527456
0xB2eAd8BB7446cC130C3c515fae31c1865eD66AAF,139.6062305,0.289225741,1,1.46717289,1.756398631
0x546c1528319f9Fc621F5752D98690f28293a5c1D,136.3207695,0.282419169,1,1.46717289,1.749592059
0xD147F5D14D5542A128fd1245Af8987298Ee9963D,133.5680648,0.276716322,1,1.46717289,1.743889212
0xe5Ae5AAc9A19Ec43aBdd161e95640A1cc12aE348,837.1090266,1.73425984,0,0,1.73425984
0xa865fF51D15dcAc4973F73E13A8656ac3E748720,123.9645806,0.256820542,1,1.46717289,1.723993432
0x49a5492FDFe5AcC966dD5f41310dfDfe8dAA349C,120.9503268,0.250575836,1,1.46717289,1.717748726
0x508cc508c415Bf1DB6d35C0D53eC7BEBdcCe6A84,120.4614893,0.249563099,1,1.46717289,1.716735989
0x7Ceb9F8cEb7f6ffBa4897a72883C4a9C0a241EB5,107.3849459,0.222472095,1,1.46717289,1.689644985
0x03B3fD15405225146cc87F51F35c194E3c8ae590,105.8105817,0.219210445,1,1.46717289,1.686383335
0x686eF78D56F8C25d101acD3b515Fbf07597A6884,103.9152724,0.215283885,1,1.46717289,1.682456775
0x203E487561135682397E48aB2973B2d3C28c4633,99.54690354,0.206233826,1,1.46717289,1.673406715
0xf5ED909Ff51045A4c1a8fc194809108a6F33d656,95.83609093,0.198546042,1,1.46717289,1.665718932
0x60A6d0d70046BaD24C50D93Db91218987C265D86,94.27731779,0.195316692,1,1.46717289,1.662489582
0xDD8A1300d7802A1D00f4dA440Bc0306D8ee77701,88.70817022,0.183778949,1,1.46717289,1.650951839
0xAb7559304eAd66D8CA0BC1e0365b6d1aE89c9077,84.0900309,0.174211433,1,1.46717289,1.641384323
0xAF51e6E946263e1d7B474073ee64EA0c5Bc01dA9,79.89418306,0.16551879,1,1.46717289,1.63269168
0x10f22cf62CB5a88e86F844Dd21674f757057C30c,79.75089226,0.165221931,1,1.46717289,1.632394821
0xF48FB2676746809D59A4753767D0cF391D072620,60.10660384,0.124524364,1,1.46717289,1.591697254
0x968Fea58d680060ca1C547884eE40a02a8B53c23,764.3352988,1.583492676,0,0,1.583492676
0x1D86709a5ce724d88f94175591bF6Ce11ba39476,54.32289118,0.112542101,1,1.46717289,1.579714991
0xF3080047c88F0561B310dfa4e79592F277E13B26,52.85616046,0.109503438,1,1.46717289,1.576676328
0x11cF16447f9312B4fFd1c99C4390dF04CC8e33ac,50.53353865,0.104691604,1,1.46717289,1.571864494
0xe73C22aFA04271bd351eD38981F364c2Bb4c978b,49.86895256,0.103314764,1,1.46717289,1.570487654
0xf6Cac2bf40a8c6DD6052B443627a24A86A75f674,49.44845317,0.102443605,1,1.46717289,1.569616495
0xCf3c8e131AE0838d973BD0711e34F3199CFD2949,756.8576743,1.568001093,0,0,1.568001093
0x0818AF898D8C84A10A28d0b9c7cD1969a374B15E,47.7815447,0.098990229,1,1.46717289,1.566163119
0xAD549C7fcF1bd3E57BCa464D9Dce0A0D561599D1,45.84701633,0.094982418,1,1.46717289,1.562155308
0xb7D1FEa82f881cac4720a78afdA125b33A02185c,43.90747321,0.090964217,1,1.46717289,1.558137107
0xb60Dd5f030B68beb38FEA0c414771ACDA899FCAf,40.43840961,0.083777271,1,1.46717289,1.550950161
0x0E0934c9cB01a700B2e849E4b80c85ca93939C9D,40.0000822,0.082869177,1,1.46717289,1.550042067
0x495Def9Bf5ca8B6B855784A65cF1E7C27081bEEa,34.89050274,0.072283533,1,1.46717289,1.539456423
0xEf3FEA148B4933A9d8716842E093AACbFC96600c,33.94665158,0.070328132,1,1.46717289,1.537501022
0x95b0d63C84f1576365Fd16eF1B3c6199F365Fc09,33.01881102,0.068405902,1,1.46717289,1.535578792
0x48AacA81C945e1E84da4d662E0De579522BEF4C6,32.89552477,0.068150487,1,1.46717289,1.535323376
0xa53c56EE83B2f0Cf3D00B360FF79eAd4d7A3a663,30.74031514,0.063685485,1,1.46717289,1.530858374
0xf977516D80205560EE3810a2241EddDc4fde8D2d,29.05633233,0.060196735,1,1.46717289,1.527369625
0x639e82fDc52b3e6E5DcA32aDa7d73270E21903a8,733.7648866,1.520159184,0,0,1.520159184
0x1E1ec9a2A1d331192eAe8b9B36B8DF9Cef3A0a6c,24.29043136,0.050323098,1,1.46717289,1.517495988
0xa322f14c4e9628F5934420a6098a01e7C999e657,24.17358975,0.050081034,1,1.46717289,1.517253924
0x435b7D470767Cb121F37dD296B2AC7913fDF5427,20.37169016,0.042204543,1,1.46717289,1.509377433
0x1b51A36bB32bA6303e76aac15ef2058d362a59f9,726.843031,1.505819001,0,0,1.505819001
0xe6374801AC57D72Ae89e2bf56c7bdb61FCA90C30,725.5000532,1.50303672,0,0,1.50303672
0x68DEb97E36275fe189f4d9db80e53aA96B17a04c,723.8983669,1.499718467,0,0,1.499718467
0xB306E2DABC78cC94559c6b39769c254068E180Fa,15.63692387,0.032395409,1,1.46717289,1.499568299
0x2ba7F536fF0A4a043C2f3c25163F0384681657e8,14.80689757,0.030675822,1,1.46717289,1.497848712
0xe2c0eA29434b11E8aFa2A1649831Ce53Bc975e5D,12.80128844,0.026520751,1,1.46717289,1.493693641
0x9a60c82Cce9E97eBc78bfdA5e81fd705068EF9dc,12.22415715,0.025325094,1,1.46717289,1.492497984
0xf47462597741c21032e36F6299422818ee67615b,11.30179446,0.023414212,1,1.46717289,1.490587102
0x491002Ab1DC8878e085f75D21Faa6EfBA92ac2c0,10.87777177,0.022535754,1,1.46717289,1.489708643
0x0327d97fE559fb16B3C63D90927487186219283E,718.5737619,1.488687348,0,0,1.488687348
0x5AA59e166E4405C05ABF85AD44A8ED84A1d51a06,9.968534781,0.020652064,1,1.46717289,1.487824954
0x0224b2311d5968fA00a42103788b2F4CCd0651aD,9.199920215,0.019059706,1,1.46717289,1.486232596
0x82E9B5B3F64b424d00e554fD1CCD24D7e62B22Db,8.983642771,0.018611639,1,1.46717289,1.485784529
0xa0839d50d601C0Ce86677a03739F802fE614bA22,6.318539623,0.013090278,1,1.46717289,1.480263167
0xD8e367019Dc5C28290F1e036790d72B975d35EDA,6.055215533,0.012544742,1,1.46717289,1.479717632
0x3dE6467aCE006530D6747aEC4a2a3a0e82A5F3eF,4.709721757,0.009757249,1,1.46717289,1.476930139
0x6d38939dE57C10B880f1EB2227Da45fF9174A095,3.877611787,0.008033346,1,1.46717289,1.475206236
0xb76951378Af8c5eBc1c93D0A41Cc902ed19E729a,2.98807111,0.006190462,1,1.46717289,1.473363352
0x40Ac62d5AA80cEddAB0de954C29bD62C75D514D2,2.368334885,0.004906539,1,1.46717289,1.472079429
0x65D3FeBC3112cef66BE36df9A62Ac0f94079BD42,1.998294905,0.004139918,1,1.46717289,1.471312808
0xBB6182A3De745892Dd68F50F3EBc890Ba4719de1,1.992123575,0.004127133,1,1.46717289,1.471300022
0x408674FC7fd6654b345b2331bDE6336Ab3ea10A3,1.977929211,0.004097726,1,1.46717289,1.471270616
0x3813f37d9f24190174B2517d955F691cB643bDbe,0.987244199,0.002045299,1,1.46717289,1.469218189
0xD15eF7Db60B1bbf54D0C9c56496f118adD9Ed02b,0.798317306,0.001653894,1,1.46717289,1.468826784
0x4F086538EA410fe7aD1fd369E586cf39DCCA024D,0.324087749,0.000671421,1,1.46717289,1.467844311
0x783FF1952E1D8bd4A9d60D579F92cbC4b8c6ec4d,0.070871304,0.000146826,1,1.46717289,1.467319716
0x552398406EAf406c6a9A52c7D7D3C601E588Dc98,0.00952814,1.97397E-05,1,1.46717289,1.46719263
0xf85ea6Bb6C717e733e91760f19D5f4AC382eeeD5,7.64103E-05,1.58301E-07,1,1.46717289,1.467173048
0xDF97540FD25F355bA8eD53A9eBBe3D7a3b37ee44,5.57272E-05,1.15451E-07,1,1.46717289,1.467173005
0x90B90ed0266711066e3ca74A3C89582ea53De0E9,5.51972E-05,1.14353E-07,1,1.46717289,1.467173004
0xe78bCB254E84231164b8845aC5D01E55541C8aB5,5.35039E-05,1.10845E-07,1,1.46717289,1.467173001
0xBB5B9e70345e2679c73373758694ecE96C550612,2.78302E-05,5.76564E-08,1,1.46717289,1.467172948
0x4217f967a8923C071B2a76Dc57e6dA369f5Bca7F,2.1994E-05,4.55656E-08,1,1.46717289,1.467172935
0x43edCBE5be576B5FdAC57e3ab552B36a256bCBA7,1.01447E-06,2.10171E-09,1,1.46717289,1.467172892
0x4a1792edAf8B56dFeD15a8887289edceb8a91857,0,0,1,1.46717289,1.46717289
0xDdA1839117919BB842F5F35ED026Dc8613f1a223,0,0,1,1.46717289,1.46717289
0xDA5b2cd0d0Bb26E79FB3210233dDABdB7de131C9,0,0,1,1.46717289,1.46717289
0xf1FCeD5B0475a935b49B95786aDBDA2d40794D2d,0,0,1,1.46717289,1.46717289
0x7E4724C60718A9F87CE51bcF8812Bf90D0b7B9Db,0,0,1,1.46717289,1.46717289
0xBdDbc13abDC4d3b617c2e573C26cd5a7F24A0478,0,0,1,1.46717289,1.46717289
0xd36eCaA12a7349A20230A6b6F4AeC070f875Eabc,0,0,1,1.46717289,1.46717289
0xCfA1868661fEFb8b9499D255685dE3f2eB6E98f2,0,0,1,1.46717289,1.46717289
0xf7Fc209829fEE6481726BD7cC493334f5465F89d,0,0,1,1.46717289,1.46717289
0x54C3A6d1DB1c37264411F7944f354Ea582Db6d80,0,0,1,1.46717289,1.46717289
