Wallet,vGHST,vGHST VLT,Gotchis,Gotchi VLT,Total VLT
0xe7ef5F4803E85f91871Bc8f4a609b954F2112ac9,35209.99313,34.53385053,0,0,34.53385053
0xe5465CEd137EcF8c80bBf7A1e2f2bf457a12A466,28820.75138,28.26730231,5,6.044312306,34.31161461
0xa532F169ceE0e551D4Da641031Ac78fd85461035,23642.14053,23.18813708,9,10.87976215,34.06789923
0x93468aDecDcCD18131ce1fd8cAEed68fB3de43e7,0,0,28,33.84814891,33.84814891
0x9ff84B91998dF96A6587DB8dDe8D4E47518107d6,34062.7467,33.40863484,0,0,33.40863484
0x985116F8C174fE13325D36685424d1796cC11f51,15291.87596,14.99822385,15,18.13293692,33.13116077
0x33f844352144a9DDd91542b0adCD8Ba0dD142e93,33578.34581,32.93353597,0,0,32.93353597
0xaE74D4Af5310170f8B2c0227B0C8CA70c8E2C78F,0,0,26,31.43042399,31.43042399
0x6fcf9D80e2b597F4B3FA764b5626F573a9Fc93D3,9496.306836,9.313947879,18,21.7595243,31.07347218
0xF1E34bdc4D2316f27a5A61E2d5679292Faf67A4f,30457.74329,29.87285883,0,0,29.87285883
0xd07f70Dd326A34a00961139458d86c6A30FcdCA5,5211.500992,5.111423782,20,24.17724922,29.28867301
0x7264E14a050fE6A383C654448FCc84d7A4b9eC94,4808.588701,4.716248675,19,22.96838676,27.68463544
0x10e11E6443904faF15cdb944f3E99C321Ccc6199,7454.088821,7.310946872,15,18.13293692,25.44388379
0x9fBa5259A1a4654212849E87CFdf5B28d5bbcB5e,25660.83003,25.16806139,0,0,25.16806139
0xbb7F88d4230e817C38B5f2c2c4eE30eF796e12bc,25024.7201,24.54416677,0,0,24.54416677
0x34EC9c1D89cE8Afa701D079FD908FcA95f49667a,5507.413031,5.40165338,15,18.13293692,23.5345903
0x3cb76EC20b4f7C1871696520eCC50e44be7244c5,21258.68486,20.85045125,2,2.417724922,23.26817618
0x472d7E705f3baa44f82bFF5B397330015d810828,2.40249E-05,2.35636E-08,19,22.96838676,22.96838679
0xAAE96b3720d3499cA3B40C55ef16f34D7fCfa06D,14998.56954,14.71054983,6,7.253174767,21.9637246
0xbba2379F5cc9A2f248C5Cf18aD72379AE2478F42,0,0,18,21.7595243,21.7595243
0xD2eeFF73117C86c14F11A6052620848F8dD6E0c8,20940.48295,20.53835982,1,1.208862461,21.74722228
0x6186290B28D511bFF971631c916244A9fC539cfE,4766.856555,4.675317918,14,16.92407446,21.59939237
0x8B9F39b3c76AaB744BCee37cC56782bAC8eb5FFb,10799.2529,10.59187328,9,10.87976215,21.47163544
0xBDc7a955505e20410061744f556f6dEC761Bfb8f,4023.953756,3.946681189,14,16.92407446,20.87075565
0x5039E2936ec2a588CaD92E4EDCf41a1D3a443186,7649.258738,7.502368913,11,13.29748707,20.79985599
0xd1ccaB6B1F4606d80106B52a4415985ab78CbB93,20713.81461,20.31604423,0,0,20.31604423
0xb2ac25160796b5e384EdC1Fd8f4479A020C1B53C,14452.88883,14.17534791,5,6.044312306,20.21966022
0xcCc3cE05B1D1B4E4A72e2052b98B1de8E60593E8,19121.47007,18.75427771,1,1.208862461,19.96314017
0x22CAb81E0FEe2bad5b015DbBEB6A374A1B8738de,134.6981818,0.132111553,16,19.34179938,19.47391093
0x1A760e3A431c8B9C075eD1280C8835a1a0F1651b,14905.74613,14.61950892,4,4.835449845,19.45495877
0x20eC02894D748C59c01B6bF08FE283D7bB75A5d2,0,0,16,19.34179938,19.34179938
0xDd60673f74E90801aFe2Fc7B0E28647f5D3D6764,0,0,16,19.34179938,19.34179938
0x1915fd19E19858f815C924Df8D2d6e7065f1e547,19288.62684,18.91822455,0,0,18.91822455
0x4A32007040567190BeD4fa6Ff3f5A03C0d47C9D7,19212.1335,18.84320011,0,0,18.84320011
0x3CF4E2F525C3e755c4aae97846379Ef703252288,19143.61461,18.77599701,0,0,18.77599701
0xa05f67c36cb5fE19Aca3fDb8b4671F4b2d46E421,18989.55487,18.62489569,0,0,18.62489569
0x60523Cd3F5CF0061C6f042545371Fa6ff8cD397B,1994.546443,1.956244878,13,15.715212,17.67145687
0x5317Ef9170f26112FBA458958889C15Af78dfCf7,6.59316E-05,6.46655E-08,14,16.92407446,16.92407452
0x77427023E70Cafd983dABaF3488D8D83ECB15b96,0,0,14,16.92407446,16.92407446
0xe4DC3F7998165ba167f97a72CAddD2D8EE1c7FFB,0,0,14,16.92407446,16.92407446
0x4eb172821B5bC013269c4F6f6204F092D44197EC,0,0,14,16.92407446,16.92407446
0x74d429B653748a56cB33531b26808b6D153670FD,0,0,14,16.92407446,16.92407446
0x30AF6Bcfd680f01Df88bf267aF097bd84eF7e0c5,5586.827717,5.479543054,9,10.87976215,16.35930521
0xF7B10D603907658F690Da534E9b7dbC4dAB3E2D6,14969.14635,14.68169166,1,1.208862461,15.89055413
0xDe34393312C0C1e97e404d18A04580E9610e063C,0,0,13,15.715212,15.715212
0x4bd69A8Ceb37b52Aa03dF9eE80A58f94d6A1fB33,14775.29949,14.49156727,1,1.208862461,15.70042973
0x101aDDC07D63a6B35B199153252168aB9889Dca1,2301.868765,2.257665645,11,13.29748707,15.55515272
0xa8bd174385B14F880F8b7F06894Cc1bF265Db32e,1913.260273,1.876519659,11,13.29748707,15.17400673
0xD52A4333Bd8cc9AB3C77Df19DeD4900b7849A07d,6519.3568,6.394164646,7,8.462037229,14.85620187
0x547c0dbd2FC303c8e97475Ec072A58DE60EC134a,2740.531997,2.687905163,10,12.08862461,14.77652978
0x6D33ECD723155522d597682Df1f0Ac10e7D7D9ed,0,0,12,14.50634953,14.50634953
0xE21428de432217B6939b46ec02D218E87F96a1c2,5861.51617,5.748956625,7,8.462037229,14.21099385
0xe17686193c98482347e3E2E754b9fd857dA37a86,776.171725,0.761266787,11,13.29748707,14.05875386
0xC4fe12630fEffDb5Ee72eDdCBBB43b595407442F,2836.795605,2.782320208,9,10.87976215,13.66208236
0x64dF7AF696e0977771a0E1e1B1a8dD22DED3Cf4b,13859.95893,13.59380413,0,0,13.59380413
0x505d867c40931Bf56393F23CFA766fff8FA406e3,40.53780312,0.03975935,11,13.29748707,13.33724642
0x43FF4C088df0A425d1a519D3030A1a3DFff05CfD,0,0,11,13.29748707,13.29748707
0xb74125Df13CB9194D93d8b62e0DB30352f2B8001,12192.61298,11.95847647,1,1.208862461,13.16733893
0x24970b51dd29DC2Dfa264Cd51C41998C68E3D7E6,742.9428,0.728675962,10,12.08862461,12.81730057
0x0c9e1ec8Db2132eF656b250b6AeceaD3D0313b08,12898.35783,12.6506688,0,0,12.6506688
0xCC1e0A566dbd10869c071c811aBa436357858f05,6567.879377,6.441755437,5,6.044312306,12.48606774
0xAb2e11C99D8830D5d9B2494A565c974595e39eef,8996.594092,8.823831191,3,3.626587384,12.45041857
0xA2a341a2b2955D8Bf1F3D434e0A3635Ba6301118,124.8409156,0.122443577,10,12.08862461,12.21106819
0x956F1CE3ff2ea59A8b41DF83Ce9F85ED59D73F92,3704.996389,3.633848806,7,8.462037229,12.09588603
0x99F6d5197004FFe49e7b3C627EAd81CDc3A74283,0,0,10,12.08862461,12.08862461
0x9080196182F77B89BB5B0EeE3Ddb48cFA716c4c3,0,0,10,12.08862461,12.08862461
0xB27f6Df486ef5dEE2e3A4DC4f257DD63E5A5e371,2323.989105,2.279361205,8,9.67089969,11.95026089
0x8565faab405b06936014C8b6bD5Ab60376Cc051B,12159.16131,11.92566717,0,0,11.92566717
0xCe9332f4d44e9Efccc64f88C9bD23E288c0ae5a2,5916.453359,5.802838847,5,6.044312306,11.84715115
0xaB9786A5e330B50e44579132b8A3Cf7C1c3A9517,12024.5827,11.79367289,0,0,11.79367289
0xE7793581460b2c5C088Ae0D6465DB6fCD33F3E43,11951.14782,11.7216482,0,0,11.7216482
0x1d4ddCB0E96d99f417919Bc9c94b8348Dc837A32,1602.696152,1.571919345,8,9.67089969,11.24281903
0xCC6a751a0E644b445984D74f176E9bABF46B2a97,10111.22132,9.917054073,1,1.208862461,11.12591653
0x5477729b43A0A9beA8c41367C62e7864123B57d8,205.8790396,0.201925515,9,10.87976215,11.08168767
0x7bB85b553c04cF2dFCBbDac998eA3621e17236c3,7594.815943,7.448971592,3,3.626587384,11.07555898
0x08f214ECD776cc89f89A65c2Daa62A3aB5191A2E,11153.97467,10.93978328,0,0,10.93978328
0xbb899870561D48e823DdfACFFa201dc20214a530,11111.14374,10.89777484,0,0,10.89777484
0xd4e42e41FCa01464d36a44ACAb98D2aA1447e8f4,8.99751E-05,8.82473E-08,9,10.87976215,10.87976224
0xc875257696e55923baec761f9210502E192fE1a4,0,0,9,10.87976215,10.87976215
0x002d2715b179d0DB3e17cC28317A98F2F65E6884,10610.37163,10.40661913,0,0,10.40661913
0x071D217637b6322a7faaC6895a9EB00e529D3424,10221.85373,10.02556199,0,0,10.02556199
0xae5b56ca47E84b6c749E0454680C4161B9DA9790,358.8665594,0.351975193,8,9.67089969,10.02287488
0x61477Eaa5E33400acC353390Ca001Be0Eb706eb4,302.0246288,0.296224806,8,9.67089969,9.967124496
0xc7a00B2635339d1C4EB7A22AC73f53b7a9bD0613,281.3359453,0.27593341,8,9.67089969,9.9468331
0x8f9bE4310f9AbB0E5843Cc6363908C9B01dfeB3F,9969.430023,9.777985613,0,0,9.777985613
0x172d7a92660006eBecb125c712FA0Fe9dd53e106,99.9448428,0.098025587,8,9.67089969,9.768925277
0x59E5fe3a536d2fa69614E0A0692F5C6e3D6dCbfc,33.47342043,0.032830625,8,9.67089969,9.703730315
0x88512CfC901ADB8E17a143310700d6C4BF036F6a,9884.530139,9.694716074,0,0,9.694716074
0xdAc12B6ddBF055eE542f0Ed460a32D1e9F361ca4,9874.195167,9.684579566,0,0,9.684579566
0x8B200F4c81c54d9014B4cDA3F16501069FA20Ab9,0,0,8,9.67089969,9.67089969
0x3d856ae467561f78Cfe32318D9DD3f89957EfeEB,0,0,8,9.67089969,9.67089969
0x1c9674667D8468204452c52D610a0883E97C22aD,9811.790664,9.623373425,0,0,9.623373425
0xc2f792e08197A582291Add1413692E8235A3b639,9746.006787,9.558852805,0,0,9.558852805
0xE4E98E007e5A4A5a73a4BA2254efEaaE131CbC04,2231.205695,2.188359529,6,7.253174767,9.441534296
0xBf3FA037a65A6816623BB7fbf836E3540cd857AA,9621.040567,9.436286331,0,0,9.436286331
0x0b3CEf9F913f4F08bba1ED0FD5BA892C0FeC5617,9595.773211,9.411504187,0,0,9.411504187
0x260EDfEa92898A3C918A80212e937e6033F8489E,8349.38076,8.189046391,1,1.208862461,9.397908852
0x262336fd3Eda533826Aa4c92C9f23563f9F90693,2050.81437,2.011432284,6,7.253174767,9.264607052
0x6c8E15EC8e35b6ffb246d60AbcA2Ba81d4e247F4,8155.718028,7.999102593,1,1.208862461,9.207965054
0x8C9F3175d8aa227ecCdBc21B95bC5fA328006A0f,9287.976292,9.109617937,0,0,9.109617937
0x5e5FFEf1103717f17a9A155D0c7646EC5e16551E,9124.779858,8.949555387,0,0,8.949555387
0x577182E41158Ba340fd4934aD1Fc24b011934A64,1698.775289,1.666153461,6,7.253174767,8.919328228
0xa59e113fbef3B4129bAef6b5355dFf683851aFA7,331.2638785,0.32490257,7,8.462037229,8.786939799
0x973efE3a49AA9257e2a5f1e7e866DF7e5ee96d8E,3860.17062,3.786043204,4,4.835449845,8.621493049
0x70C9666B338795DdAb8f4bd67F580B1D9234b8Dc,2600.562916,2.550623929,5,6.044312306,8.594936235
0x4dAE5b5bf3dC068BDFEC47b8B402AFf28fe6707F,1357.526729,1.331457946,6,7.253174767,8.584632714
0x92b051204816DC4fbA7AC1A68a2cf319A9a387CB,98.53010132,0.096638013,7,8.462037229,8.558675242
0x92fAB452E2F14C7730f79031906E06326c916946,32.50236242,0.031878215,7,8.462037229,8.493915443
0x7b0B5fbb7B5CA042D82128F66965bfD185Ac30DC,3.59353E-05,3.52452E-08,7,8.462037229,8.462037264
0x7953bB4AFA683C36396Bee7Dd7d3647cF640B0d2,0,0,7,8.462037229,8.462037229
0x50f461F471e7dCe973e27f0e319eBe868135D764,0,0,7,8.462037229,8.462037229
0xd32f222283D295f93664B11faAC967e6826b635f,2235.604164,2.192673533,5,6.044312306,8.236985839
0x46077ac2F9F1c76C075b5964e4dCC02ef441c8eb,7148.413799,7.011141772,1,1.208862461,8.220004234
0x0Bd93eb28097CC848649D8d4Cb429536fC448b30,985.7259703,0.966796932,6,7.253174767,8.219971699
0x636bFC1dAde24c7E60E5807795E4534D42cb5803,5595.612223,5.48815887,2,2.417724922,7.905883792
0xCc58AccACd0db8010e4c8A20BA49D2DC9d4D7f59,7975.226925,7.822077486,0,0,7.822077486
0x5547e568705ed69440b499a2e0EB769c956FCE01,7921.646936,7.769526401,0,0,7.769526401
0x8f2E458791069494eaf3789A1eD8e0B69dBe8dbb,7813.991524,7.663938311,0,0,7.663938311
0x7909759B82EB27aB3Cc886C5f3fCE3A72a565b39,2801.738542,2.747936351,4,4.835449845,7.583386196
0x98De69Fc87790bF9679e5B781a03e6821F3d2F75,285.8808818,0.28039107,6,7.253174767,7.533565837
0x2f08D099C60823Ce5955e747909D216dCBC9bF21,1447.617716,1.419818903,5,6.044312306,7.464131209
0x9F533Eec49dc2DBbf495F1cD687c2536d424bE07,3802.886925,3.729859536,3,3.626587384,7.35644692
0xae80DcF8109e2774d38884ece6c11191c7a1c583,0,0,6,7.253174767,7.253174767
0x25758104dFBb2bEE209Ca989b2136881Fb5648D5,7264.770371,7.125263933,0,0,7.125263933
0xAF777F6ff15de8d50527208d8cbd36576b213f97,787.1411989,0.772025612,5,6.044312306,6.816337918
0x3c0CDBa6547D1D3f36F9b8ee47809b4B0790ec9E,6873.506475,6.741513534,0,0,6.741513534
0x7a9A2FFA209C212e8c36e74FB209518E959F65dB,4394.91716,4.310520928,2,2.417724922,6.728245851
0xe25b8Fa6E21f67F8dcccf1222D23Faf6f2e84A2f,3159.86671,3.099187331,3,3.626587384,6.725774715
0xa919538CeAb5c64608945865835dbC10540feB1D,6833.464239,6.702240234,0,0,6.702240234
0x4961a4c211E482C45b09e02848575324cf86F988,6787.224384,6.65688833,0,0,6.65688833
