token_type,token_address,receiver,amount,id
erc20,0x6e14790535C04b1A58592FBEe6109D9bc57a51aD,0x329c54289Ff5D6B7b7daE13592C6B1EDA1543eD4,684.5353689,
erc20,0x6e14790535C04b1A58592FBEe6109D9bc57a51aD,0xd281F988242C900d67fF2aafABe683B8004Ee778,493.1142028,
erc20,0x6e14790535C04b1A58592FBEe6109D9bc57a51aD,0x6Cf9AA65EBaD7028536E353393630e2340ca6049,395.7693418,
erc20,0x6e14790535C04b1A58592FBEe6109D9bc57a51aD,0x84Ef9d47a2B1cbFC2F011F886287Ef44F08c80ab,283.2514851,
erc20,0x6e14790535C04b1A58592FBEe6109D9bc57a51aD,0x4a39beD3F97ac8e4774b7407dE7090E7A1050A69,271.7932501,
erc20,0x6e14790535C04b1A58592FBEe6109D9bc57a51aD,0x7BFEe91193d9Df2Ac0bFe90191D40F23c773C060,204.7848794,
erc20,0x6e14790535C04b1A58592FBEe6109D9bc57a51aD,0x60eD33735C9C29ec2c26B8eC734e36D5B6fa1EAB,191.8043946,
erc20,0x6e14790535C04b1A58592FBEe6109D9bc57a51aD,0x8E3d6c8F591d73eBcF79810ebC4b3aDF829d2fB6,179.9425768,
erc20,0x6e14790535C04b1A58592FBEe6109D9bc57a51aD,0x156E6C5a2Fac34bB2Fcf2Ac1bbAA0E75BDE3aC4F,169.9355172,
erc20,0x6e14790535C04b1A58592FBEe6109D9bc57a51aD,0x9289e0156d908EDBfa616bc08f99b0AD77a55e05,158.2988209,
erc20,0x6e14790535C04b1A58592FBEe6109D9bc57a51aD,0x60c4ae0EE854a20eA7796a9678090767679B30FC,150.3405947,
erc20,0x6e14790535C04b1A58592FBEe6109D9bc57a51aD,0xF17fAf9978B2F0087E6c78553Ede42D15abF76c5,144.1142078,
erc20,0x6e14790535C04b1A58592FBEe6109D9bc57a51aD,0x0c251946301468086e557760F55f2e0622Ef5FFa,141.6486536,
erc20,0x6e14790535C04b1A58592FBEe6109D9bc57a51aD,0xbb73548A0e6F839fb58e9D59969Ba6AEdEcDF5f1,131.0538724,
erc20,0x6e14790535C04b1A58592FBEe6109D9bc57a51aD,0xc0AFEF712a1341cA78dA145B2AFAd346E8C3574F,125.107737,
erc20,0x6e14790535C04b1A58592FBEe6109D9bc57a51aD,0x6021DB23296793f8D1e9CdF710b29356DAD1f4A5,113.0090732,
erc20,0x6e14790535C04b1A58592FBEe6109D9bc57a51aD,0xE4ea40377D1ecA80c5F6D060A18528f3f73b2B61,101.6044879,
erc20,0x6e14790535C04b1A58592FBEe6109D9bc57a51aD,0x6994ba66FD6789044c4aD43786CC16840d099C8a,101.1675554,
erc20,0x6e14790535C04b1A58592FBEe6109D9bc57a51aD,0x795f50722Cf5ad82F78Dda8dC8F7B235332977C3,96.624551,
erc20,0x6e14790535C04b1A58592FBEe6109D9bc57a51aD,0x2848b9f2D4FaEBaA4838c41071684c70688B455d,93.64295366,
erc20,0x6e14790535C04b1A58592FBEe6109D9bc57a51aD,0xf09D1acBF092EC47970a2aA9e16Bc658b2ECf15e,93.3102439,
erc20,0x6e14790535C04b1A58592FBEe6109D9bc57a51aD,0xF0Bc763e0A6AF4784a36fa102220FF60eC651f9e,77.33717928,
erc20,0x6e14790535C04b1A58592FBEe6109D9bc57a51aD,0xae79077D8d922d071797a7F8849430Fed488c005,72.57463415,
erc20,0x6e14790535C04b1A58592FBEe6109D9bc57a51aD,0x17a3831B39cc557296d0C322f9C2D42C0b3A8F3f,66.35395122,
erc20,0x6e14790535C04b1A58592FBEe6109D9bc57a51aD,0xC76b85Cd226518DAF2027081dEfF2Eac4Cc91a00,65.89091445,
erc20,0x6e14790535C04b1A58592FBEe6109D9bc57a51aD,0xc0719b1040f7f8e904A6509F99335656C1d881eD,65.14214477,
erc20,0x6e14790535C04b1A58592FBEe6109D9bc57a51aD,0xCd8Eddd0A27047D53D65f23D483A8A169D54526B,64.12209706,
